video_id,author_username,video_description,hashtags,suggested_words,file_name
7288093829662608686,suds_knees,10k likes give it to me now (i dont want to cut any other furniture out)  #fyp #foryourpage #fypシ #doritoscoolranch #bajablast #tacobell #theatre #college #collegelife #homework #help #sos #professor #class #project #pleasemakemefamous #viral #tiktokshop #tiktok #help #chapman #ihateithere #getmeoutofhere #fypage #fy #football #o #g #duet #funny #shlumbis #ken #kenough #kenough✊❤️ #mybediskenough #kenergy #barbie ,"['fyp', 'foryourpage', 'fypシ', 'doritoscoolranch', 'bajablast', 'tacobell', 'theatre', 'college', 'collegelife', 'homework', 'help', 'sos', 'professor', 'class', 'project', 'pleasemakemefamous', 'viral', 'tiktokshop', 'tiktok', 'help', 'chapman', 'ihateithere', 'getmeoutofhere', 'fypage', 'fy', 'football', 'o', 'g', 'duet', 'funny', 'shlumbis', 'ken', 'kenough', 'kenough✊❤️', 'mybediskenough', 'kenergy', 'barbie']","set design, Bedroom Set, set design theatre, Cool Furniture, Bedroom Set Furniture Design Ideas, cardboard bed, Designing Commercial Furnitures, College Classroom, College Student Projects, College TikTok",Sec2Gr3_77217.csv
7286529589881376033,historyoflondon,she was a child when it happened :( #catherinehoward #history #historyoflondon #learnontiktok #tudors #royalfamily #royalhistory #fyp ,"['catherinehoward', 'history', 'historyoflondon', 'learnontiktok', 'tudors', 'royalfamily', 'royalhistory', 'fyp']","catherine howard, catherine howard music teacher, king henry viii, henry viii, henry, Music Teacher, Elizabeth Tudor, catherine howard six the musical, henry viii six wives, the serpent queen catherine and henry",Sec2Gr3_77217.csv
7283636189951839519,baseballdugout,Everyone was so scared of it 😂 #baseball #yankees #cat #streaker #sports (via: @MLB | @YES Network) ,"['baseball', 'yankees', 'cat', 'streaker', 'sports']",,Sec2Gr3_77217.csv
7236076693822246170,liljr_ltd,Will Inter “Save Football” 💀💀 #foryou #football #inter #championsleague ,"['foryou', 'football', 'inter', 'championsleague']",,Sec2Gr3_77217.csv
7283661738929638699,espn,That was smooth 👏 (via @Prep Baseball Report Georgia) #baseball #hidden #trick #sports ,"['baseball', 'hidden', 'trick', 'sports']",,Sec2Gr3_77217.csv
7267083925472677153,evilxpectsevilfromothers,eiji waking ash up is never not funny to me 😂 #anime #manga #fypシ #bananafish #animetiktok #animeclips #ashlynx #eijiokumura #crime #shonen #action #drama #foryou #fyp ,"['anime', 'manga', 'fypシ', 'bananafish', 'animetiktok', 'animeclips', 'ashlynx', 'eijiokumura', 'crime', 'shonen', 'action', 'drama', 'foryou', 'fyp']",,Sec2Gr3_77217.csv
7287429952792841504,unaisahchohan,Anyway free our beautiful Palestine <3  #palestine #israel #fyp #islam #antizionismisntantistemitism  #news  Twitter cred: @SEXYLIKESELENUR,"['palestine', 'israel', 'fyp', 'islam', 'antizionismisntantistemitism', 'news']","Sarah Hyland, Mandy Moore, sarah hyland israel, phoebe tonkin israel, sarah paulson israel, Nina Dobrev Israel, islam, israeli news, oven palestine, sea boundary palestine",Sec2Gr3_77217.csv
7286831446030077230,attn,"Yup, Rosé is Matt Gaetz in this metaphor…  But yeah, for the first time EVER, the House of Representatives has booted a Speaker of the House out of their job. Which is a BIG DEAL because without a Speaker, they’re not allowed to do anything. And to make it worse, the government might shut down in a month because the House of Reps STILL hasn’t voted to fund it… sooooo, tick tock… #kpop #blackpink #politics #KevinMccarthy #Congress #SpeakeroftheHouse","['kpop', 'blackpink', 'politics', 'kevinmccarthy', 'congress', 'speakerofthehouse']",,Sec2Gr3_77217.csv
7094944682966338822,whodidwhatnowpod,Sorry to burst your bubble @whodidwhatnowpod #history #historytok #historytiktok #darkages #middleages #medieval #primanocta #serf #propaganda #primaenoctis #medievaltok #christianity #thechurch #patriarchy,"['history', 'historytok', 'historytiktok', 'darkages', 'middleages', 'medieval', 'primanocta', 'serf', 'propaganda', 'primaenoctis', 'medievaltok', 'christianity', 'thechurch', 'patriarchy']",,Sec2Gr3_77217.csv
7285749180025408811,sort_everything176,#quicksort #mergesort #sorting #algorithms #visualization #learnontiktok,"['quicksort', 'mergesort', 'sorting', 'algorithms', 'visualization', 'learnontiktok']","bogo sort, bubble sort, sorting algorithms, merge sort, rand sort, Fastest Sort Algorithm, sort algorithm, bogo sort success, best sorting algorithm, quick sort",Sec2Gr3_77217.csv
6994536127604608261,heatherhalsema,Reply to @scarpetta8 the best drugstore find!  #drugstoremakeup #grwm #everydaymakeup #learnontiktok #tiktokpartner,"['drugstoremakeup', 'grwm', 'everydaymakeup', 'learnontiktok', 'tiktokpartner']","fit me foundation stick, Makeup Tutorial, Contour Tutorial, how to contour face, contour sticks, Fit Me Foundation, fit me foundation stick for contour, makeup for beginners, Make Up, fit me contour sticks",Sec2Gr3_74721.csv
7307873453967707400,spicymelbfairy,"This may not be your household, but this is me sharing mine and my own childhood. I love my parents and am forever grateful that we’ve gotten to a place where we can live comfortably.  • • • #perth #perthisok #melb #melbourne #australia #immigrant #immigration #immigrantparents #immigrantmom #immigrantdad #asian #asia #malaysia #china #kualalumpur #house #household #international #student #internationalstudent #CapCut ","['perth', 'perthisok', 'melb', 'melbourne', 'australia', 'immigrant', 'immigration', 'immigrantparents', 'immigrantmom', 'immigrantdad', 'asian', 'asia', 'malaysia', 'china', 'kualalumpur', 'house', 'household', 'international', 'student', 'internationalstudent', 'capcut']",,Sec2Gr3_74721.csv
7303706867677613354,lucbaguma,“Go get a job” bro basketball is my job😭 #fypシ #4u #viral #foryou #basketball #hoopers #sports #bball #sportstiktok #ballislife #hoopersoftiktok #aau #eybl #aaubasketball #basketballtiktok #LucBaguma,"['fypシ', '4u', 'viral', 'foryou', 'basketball', 'hoopers', 'sports', 'bball', 'sportstiktok', 'ballislife', 'hoopersoftiktok', 'aau', 'eybl', 'aaubasketball', 'basketballtiktok', 'lucbaguma']","when your parents call you lazy but, when your parents call you lazy but your the most athletic, Basket Ball, Basketball Videos, basketball tiktok, Basketball Sport, athlete, Basketball Players, Parents, Basketball People",Sec2Gr3_74721.csv
7308487431362317610,dexpeditions,Accent challenge! #🍉 #accentchallenge #Australia #texas #israel #palestine ,"['🍉', 'accentchallenge', 'australia', 'texas', 'israel', 'palestine']",,Sec2Gr3_74721.csv
7307665132706909483,nowthisimpact,‘Sue me for having a life’ — Here’s a look back at George Santos’ greatest hits during his time in Congress. Santos was expelled from the House on Friday. #georgesantos #republicans #congress #politics ,"['georgesantos', 'republicans', 'congress', 'politics']","george santos funny moments, george santos baby, george santos israel, george santos banana peel, georgesantos, george santos walk gum, george santos of, george santos edit, George, dragrace",Sec2Gr3_74721.csv
7262879500810194219,murdergeek7,Replying to @Amanda Thomas blunt force trauma was the COD. I think he did it.  #truecrime #truecrimetiktok #truecrimeanytime #truecrimetok #truecrimestory #truecrimecomunnity #solved #solvedcase #solvedcases #solvedcasefile #solvedmystery #solvedmysteries #crime #crimejunkie #amandathomas #greenscreen ,"['truecrime', 'truecrimetiktok', 'truecrimeanytime', 'truecrimetok', 'truecrimestory', 'truecrimecomunnity', 'solved', 'solvedcase', 'solvedcases', 'solvedcasefile', 'solvedmystery', 'solvedmysteries', 'crime', 'crimejunkie', 'amandathomas', 'greenscreen']",,Sec2Gr3_74721.csv
7262876068950953258,murdergeek7,It gets strange from here. #truecrime #truecrimetiktok #truecrimeanytime #truecrimetok #truecrimestory #truecrimecomunnity #solved #solvedcase #solvedcases #solvedcasefile #solvedmystery #solvedmysteries #crime #crimejunkie #amandathomas ,"['truecrime', 'truecrimetiktok', 'truecrimeanytime', 'truecrimetok', 'truecrimestory', 'truecrimecomunnity', 'solved', 'solvedcase', 'solvedcases', 'solvedcasefile', 'solvedmystery', 'solvedmysteries', 'crime', 'crimejunkie', 'amandathomas']",,Sec2Gr3_74721.csv
7307277057585630495,kingkamaya,peep the bandana lmfaoooo anyway FREE PALESTINE #usrepresentatives  #palestine ,"['usrepresentatives', 'palestine']",,Sec2Gr3_74721.csv
7307016321995377966,thedemocrats,Guys check the bottom of your Dark Brandon mugs right now. #thedemocrats #dnc ,"['thedemocrats', 'dnc']","Josh Hutcherson, josh hutcherson edit, josh hutcherson reacting to edits, thedemocrats, josh hutcherson whimping, brandon, Josh Hutcherson And Kristen Stewart, don't stop josh hutcherson, josh hutcherson going at it",Sec2Gr3_74721.csv
7307032133707566366,findmemolly,HAPPENING RIGHT NOW AT THE MANHATTAN CHRISTMAS TREE LIGHTING. #freepalestine #palestineprotest #foxnews #newscorp #palestinetiktok #nyc #christmas #treelighting #gaza ,"['freepalestine', 'palestineprotest', 'foxnews', 'newscorp', 'palestinetiktok', 'nyc', 'christmas', 'treelighting', 'gaza']",,Sec2Gr3_74721.csv
7306320694726479134,carlosbrknews,Brown University students interrupt comments from the school’s President Christine Paxson on Monday night with calls for the school to divest from weapons manufacturers during a vigil for students shot in Vermont. #israel #israelhamaswar #gaza #palestinians #palestine #israelpalestine #brownuniversity ,"['israel', 'israelhamaswar', 'gaza', 'palestinians', 'palestine', 'israelpalestine', 'brownuniversity']",,Sec2Gr3_74721.csv
7301058221450595630,m.antinae,my whole heart fs 🤍 #football #footballgirlfriend #sac #northcarolina #lenoirrhynebears ,"['football', 'footballgirlfriend', 'sac', 'northcarolina', 'lenoirrhynebears']",,Sec2Gr3_74721.csv
7305085533368175914,joelbervell,"When I was in college, I took a class about Epigenetics, which is the study of how your behaviors and environment can cause changes that affect the way your genes work. We learned about transgenerational epigenetic inheritance, and how experiences and environmental exposures can change the way our DNA work, and it changed the way in which I thought about the impact of stressors in the world. #palestine #epigenetics #generationaltrauma ","['palestine', 'epigenetics', 'generationaltrauma']",,Sec2Gr3_74721.csv
7305541674766241054,book.nerd.always,"Christmas is just such a wonderful time of the year. All the comfort, joy, celebration, all such beautiful things to experience. 🍉  #grateful #endoftheyear #christmas #joy #celebration #wonderland #giftideas #awareness #palestine","['grateful', 'endoftheyear', 'christmas', 'joy', 'celebration', 'wonderland', 'giftideas', 'awareness', 'palestine']",,Sec2Gr3_74721.csv
7300789136976350510,natalientheaguilars,this was this morning before the game 😂 he was not messing around about bringing the ✨good vibes✨🤦🏽‍♀️😂 #theaguilars #dad #football ,"['theaguilars', 'dad', 'football']",,Sec2Gr3_74721.csv
7303597165442633002,irrevocablyace,new information shouldn’t be behind a paywallSHHHHHHHHH #news ,['news'],,Sec2Gr3_74721.csv
7303120619665919278,megatron_.5,He met him when he was 5 but has loved him ever since.  #senioryear #fyp #stepgrandson #football #family ,"['senioryear', 'fyp', 'stepgrandson', 'football', 'family']",,Sec2Gr3_74721.csv
7304676813706431790,btnewsroom,BREAKING: Several pro-Palestine activists were arrested for staging a sit-in on the march route of the Macy’s Thanksgiving Day parade in New York City #palestine ,['palestine'],,Sec2Gr3_74721.csv
7302227727069793579,mangutarico,Claudia De La Cruz and Karina Garcia for 2024 ??? Let me know what we thinking!!! #fyp #politics #karinagarcia #claudiadelacruz #boricua #dominicana #chicana #afrolatina ,"['fyp', 'politics', 'karinagarcia', 'claudiadelacruz', 'boricua', 'dominicana', 'chicana', 'afrolatina']","claudia de la cruz, Karina Garcia, Claudia, karina, Old Karina Garcia, karina garcia and mayra",Sec2Gr3_74721.csv
7303302524042366250,earth2abbs,i find this rebutal genuinely insane #freepalestine #freefalastin #palestine #israel #leftism #fypシ #fypage #foryoupage #foryou #fyp #viral ,"['freepalestine', 'freefalastin', 'palestine', 'israel', 'leftism', 'fypシ', 'fypage', 'foryoupage', 'foryou', 'fyp', 'viral']",,Sec2Gr3_74721.csv
7295794796050894122,bellahijabs,JUST DROPPED 🇵🇸 New Palestine Stamp Stickers available on our website and Tiktok shop. Proceeds donated to Gaza vis Pious Projects ❤️ #palestine #palestinian #palestine🇵🇸 #bellahijabs #freepalestine ,"['palestine', 'palestinian', 'palestine🇵🇸', 'bellahijabs', 'freepalestine']","palestine sticker, palestine merch, free palestine merch, Sticker Business, Sticker Small Business, palestine pin, Stickers Graffitis, Making Stickers, cute stickers, Sticker Aesthetics",Sec2Gr3_74721.csv
7302477857228459310,dancing_uro_doc,"RIP Dr. Hammam Alloh. You will live forever in our hearts.  I hope to carry at least a percent of your courage, bravery, empathy, and compassion.  #residency #residencymatch2024 #thematch2024 #doctok #palestine #freepalestine #freepalestine🇵🇸❤️ ","['residency', 'residencymatch2024', 'thematch2024', 'doctok', 'palestine', 'freepalestine', 'freepalestine🇵🇸❤️']",,Sec2Gr3_74721.csv
7299927891339398442,uofmichigan,At least all of their classmates got to watch them embarrass themselves on the Diag 🙏 #UofM #UMich #Michigan #TikTok #CollegeLife ,"['uofm', 'umich', 'michigan', 'tiktok', 'collegelife']",,Sec2Gr3_74721.csv
7293283723934453038,heartfilia46,Free Palestine 🇵🇸 #freepalestine #palestine #freepalestine🇵🇸❤️ #gaza #foryou #fyp #foryoupage #palestiniantiktok ,"['freepalestine', 'palestine', 'freepalestine🇵🇸❤️', 'gaza', 'foryou', 'fyp', 'foryoupage', 'palestiniantiktok']",,Sec2Gr3_74721.csv
7302246616499506465,solarpunkwithadhd,comment if you're from the Indian Subcontinent #indiapakistan #twostatesolution #freepalestine #hindumuslim #britishempire #colonialism #divideandrule #ceasefire ,"['indiapakistan', 'twostatesolution', 'freepalestine', 'hindumuslim', 'britishempire', 'colonialism', 'divideandrule', 'ceasefire']",,Sec2Gr3_74721.csv
7298797892548955435,zxm.415,Ik its hard to boycott everything but ik you can live without a warmed cheese danish and a $7 drink #freepalestine🇵🇸❤️ #starbucks #palestine #fypシ #foryoupage #skadoosh ,"['freepalestine🇵🇸❤️', 'starbucks', 'palestine', 'fypシ', 'foryoupage', 'skadoosh']","Starbuck, Starbucks Coffee, Starbucks Cheese Danish, starbucks cup, Starbucks Drinks, starbucks order, Starbucks Grilled Cheese, Starbucks Frappuccinos, Starbucks Drink Orders, Dropping Starbucks",Sec2Gr3_74721.csv
7301878448664988971,micaelaunz,i dont care that this sounds dumb #fyp #nba #basketball #sports ,"['fyp', 'nba', 'basketball', 'sports']",,Sec2Gr3_74721.csv
7300191041280412933,angelikovtun,Nothing is new… and year after the liberation from the occupation of Kherson #war #ukraine ,"['war', 'ukraine']","ukraine right now 2024, ukraine now, ukraine war real footage, nothing's new, ukraine war ended, ukraine now 2023, ukraine and palestine, what happened to ukraine, happy house in ukraine, kherson",Sec2Gr3_74721.csv
7301441585550576928,chloeecara,now you don’t even need money to donate 🤍 #freepalestine #palestine #gaza #fyp ,"['freepalestine', 'palestine', 'gaza', 'fyp']",,Sec2Gr3_74721.csv
7302407261085863211,watan.palestine,We’re not alone. ✊🏽🇵🇸 The SJP at UCBerkeley with this stunning banner drop action. Love when students stir up some energy on campus! (Video credit: @Carlos Michaud) #Palestine #فلسطين #art #creative #Palestinian,"['palestine', 'فلسطين', 'art', 'creative', 'palestinian']",,Sec2Gr3_74721.csv
7298735055059504430,bellahijabs,No damage to your items or your stickers 🙌🏽🇵🇸 removable and restickable for those with sticker anxiety 🤭 #bellahijabs #palestine #freepalestine ,"['bellahijabs', 'palestine', 'freepalestine']","hijab, palestine merch, Hijab TikTok, Print Hijab Design, Hijab Styles, Colorful Hijab, Stickers Graffitis, Hijab Recommendation, palestine hoodie, Long Hijabs",Sec2Gr3_74721.csv
7301784366332562730,shadesofgraceboutique,I didnt know karen was going to be attending. 😂 #politics #trumptrain #trump #maga #donaldtrump #funny #smallbusiness #familygathering #funny #drama #tiktokshop #tiktokismytherapy #dramastarter #fyp #relatable #redwave #texas ,"['politics', 'trumptrain', 'trump', 'maga', 'donaldtrump', 'funny', 'smallbusiness', 'familygathering', 'funny', 'drama', 'tiktokshop', 'tiktokismytherapy', 'dramastarter', 'fyp', 'relatable', 'redwave', 'texas']",,Sec2Gr3_74721.csv
7300003420604222763,frankielapenna,#ad Check out the link in my channel page to get @NFL Sunday Ticket on @YouTube + #youtubetv Starting at $174 for the rest of the 23’ season on YouTube TV with base plan. 50% off compared to full season price. Terms & embargoes apply. No cancellations. #nflsundayticket #football #nfl #youtube ,"['ad', 'youtubetv', 'nflsundayticket', 'football', 'nfl', 'youtube']","Frankie LaPenna, frankie lapenna ufc, NFL Sunday Ticket, NFL Tickets, nfl sunday, football, nfl football, NFL, Frankie, Football Season",Sec2Gr3_74721.csv
7299906638071254314,btnewsroom,"Thousands of Egyptian fans of the Al-Ahly Football Club, based out of Cairo, chant in solidarity with Palestine. #Palestine #StandWithPalestine #FreePalestine #Gaza #Egypt ","['palestine', 'standwithpalestine', 'freepalestine', 'gaza', 'egypt']",,Sec2Gr3_74721.csv
7302174593232424198,ctvnews,"Security camera footage shows the moment a deer crashed through a restaurant window in Martin, Tennessee, on November 13.   Video shared by the restaurant owner, shows the deer crashing through the window, and scattering shards of glass onto the diners. The deer runs through the restaurant as shocked wait staff give way, allowing the deer to run out through the back door.   A teen sitting by the window suffered an injury in the incident and received 11 stitches at a nearby hospital, according to reports.   🎥: The Grind via Storyful #deer #animal #caughtoncamera #wildanimals #restaurant #window #dinner #tennessee #securitycamera #news #ctvnews ","['deer', 'animal', 'caughtoncamera', 'wildanimals', 'restaurant', 'window', 'dinner', 'tennessee', 'securitycamera', 'news', 'ctvnews']",,Sec2Gr3_74721.csv
7302550166534425889,likabellan,#politics #girlhood #fyp ,"['politics', 'girlhood', 'fyp']",,Sec2Gr3_74721.csv
7301798712735485230,yk_jadynn,"im talking to my fellow black people for this one. our people did not get freedom by just sitting around and did nothing. they did what they had to do to show the world the mistreatment if our people. now the people in #palestine need our help but now its “not our problem.” if our people can make a difference by not riding a bus, then you should be able to drive pass a starbucks. #freepalestine #freepalestine🇵🇸❤️ #endgenocide #endgenocidenow #freedom #peace ","['palestine', 'freepalestine', 'freepalestine🇵🇸❤️', 'endgenocide', 'endgenocidenow', 'freedom', 'peace']",,Sec2Gr3_74721.csv
7302486296314891550,bbyfqngzii,Palestine will be free #freepalestine🇵🇸❤️ #freepalestine #palestine ,"['freepalestine🇵🇸❤️', 'freepalestine', 'palestine']",,Sec2Gr3_74721.csv
7300013415815302446,allanthedoll,Womp womp #donaldtrump #wompwomp #joebiden #politics #americanpolitics ,"['donaldtrump', 'wompwomp', 'joebiden', 'politics', 'americanpolitics']","donald trump scares kid, trump kids screaming, kids scared of donald trump, did you say womp womp, kids scared of trump, howard dean scream, us history moments, us history moments we should add, donald trump funny moments, whoop whoop news",Sec2Gr3_74721.csv
7301452193968835883,kid.kevv4,We’re all gonna be locked in 👀 #traviskelce #taylorswift #tayvis #nfl #football #music #troybolton #sports #fyp,"['traviskelce', 'taylorswift', 'tayvis', 'nfl', 'football', 'music', 'troybolton', 'sports', 'fyp']","Brooklyn Beckham, brooklyn beckham parents, travis kelce taylor swift, travis kelce, david beckham, scream troy bolton, travis kelce singing, Taylor Swift, brooklyn beckham football, Troy Bolton",Sec2Gr3_74721.csv
7299991227632520494,revert2islam,#palestine #islam #muslim #muslimtiktok #freepalestine ,"['palestine', 'islam', 'muslim', 'muslimtiktok', 'freepalestine']",,Sec2Gr3_74721.csv
6994536127604608261,heatherhalsema,Reply to @scarpetta8 the best drugstore find!  #drugstoremakeup #grwm #everydaymakeup #learnontiktok #tiktokpartner,"['drugstoremakeup', 'grwm', 'everydaymakeup', 'learnontiktok', 'tiktokpartner']","fit me foundation stick, makeup tutorial, Contour Tutorial, Contour Sticks, Fit Me Foundation, How To Contour Face, fit me foundation stick for contour, makeup for beginners, fit me contour sticks, Make Up",Sec2Gr3_74721.csv
7297411024813034795,_ky2wavyy,#greenscreen #fypシ #viral #football #backplates #scream #jv #equipment #accessories ,"['greenscreen', 'fypシ', 'viral', 'football', 'backplates', 'scream', 'jv', 'equipment', 'accessories']","backplates that scream d1, best back plates for football, back plates in football, Football Drip, light helmet football, backplate for football, what is a backplate for football, what do back plates do in football, riddell backplate, what is jv football",Sec2Gr3_74721.csv
7301418660034448686,binteena,Cutting off water in a place that has 1 million children. What does that sound like to you? #israel #israeli #palestine #israelpalestine #freepalestine🇵🇸❤️ ,"['israel', 'israeli', 'palestine', 'israelpalestine', 'freepalestine🇵🇸❤️']",,Sec2Gr3_74721.csv
7296577583070858542,bleacherreport,4 jerseys in one game is WILD 🤯  (Via @NFL)  #nfl #nflfootball #football #cowboys #dallascowboys ,"['nfl', 'nflfootball', 'football', 'cowboys', 'dallascowboys']","emmitt smith breaks record, emmit smith, emmitt smith highlights, Football, NFL Football, cowboys, NFL, Dallas Cowboys Football, emmit smith rushing record, football jerseys",Sec2Gr3_74721.csv
7288128150343568682,jeffery.mead,"Play Stupid Games, Win Stupid Prizes.. Targets are closing. #accountability #crime","['accountability', 'crime']","target closing announcements where, Target, target clearance, Target Organization, Target Runs, Party Game Prizes, fun games, seattle target closing, Target Shacket, portland target closing",Sec2Gr3_74721.csv
7299254495320558878,saybeast,King is back for a weekend  🙌🏻 GO STATE #pennstate #psu #mobamba #michigan #weare #comedy ,"['pennstate', 'psu', 'mobamba', 'michigan', 'weare', 'comedy']",,Sec2Gr3_74721.csv
7292646440445201707,touken.x,100% of proceeds will be donated to Gaza! #palestine #gaza #art #stickers ,"['palestine', 'gaza', 'art', 'stickers']","palestine sticker, palestine merch, Sticker Making, Sticker Packaging, Graffiti Sticker, Stamp Stickers, Sticker For Wall Room, Sticker Business, cute stickers, Sticker Collection",Sec2Gr3_74721.csv
7297432141485444394,mettabeshay,Addressing zionist argument that hamas is a terrorist orginization. #hamas #zionism ,"['hamas', 'zionism']",,Sec2Gr3_74721.csv
7296086860114234656,metrouk,"It’s now been revealed that the family of the ice hockey player who died after his throat was slashed watched the horrifying incident on a live stream. Adam Johnson’s aunt has said ‘we could see all the blood and we knew right away it was terrible.’ Whilst she was watching the match live with his dad and grandma, Adam’s girlfriend was reportedly in the crowd at Sheffield Arena. #fyp #icehockey #adamjohnson #sheffieldsteelers #nottinghampanthers #sportsnews #hockey #shockingnews #usnews #minessota #sheffield #nottingham ","['fyp', 'icehockey', 'adamjohnson', 'sheffieldsteelers', 'nottinghampanthers', 'sportsnews', 'hockey', 'shockingnews', 'usnews', 'minessota', 'sheffield', 'nottingham']","adam johnson footage video slow motion, adam johnson footage video slow motion zoomed in, adam johnson video footage cpr, hockey, adam johnson girlfriend, hockey player, Ice Hockey, Adam, Johnson, johnson hockey",Sec2Gr3_74721.csv
7300288472483499307,itsaxaaa,Keep calling babes ❤️🍉🇵🇸 #freepalestine #istandwithpalestine #ceasefirenow #ceasefire #israelisajoke #freegaza #freepalestine🇵🇸❤️ ,"['freepalestine', 'istandwithpalestine', 'ceasefirenow', 'ceasefire', 'israelisajoke', 'freegaza', 'freepalestine🇵🇸❤️']","hey it's renny, stop calling for a ceasefire original video, stop calling for a ceasefire renny, what is ceasefire, stop calling for a ceasefire video, stop calling for a ceasefire lady, hailey bieber palestine",Sec2Gr3_74721.csv
7294137335048834337,ali_joseph0,@Kehlani 🫣 #capcut #kehlani #foryou #quran #palestine #muslimtiktok #muslimah #fyppppppppppppppppppppppp ,"['capcut', 'kehlani', 'foryou', 'quran', 'palestine', 'muslimtiktok', 'muslimah', 'fyppppppppppppppppppppppp']",,Sec2Gr3_74721.csv
7300201025909050670,broken_legz,You don’t have to be a big creator to support them 🇵🇸🍉🍉🍉#freepalestine #🇵🇸 #freepalestine🇵🇸❤️ #freepalestine🍉 #palestine #gaza #freegaza🇵🇸 #fypシ #abcxyz #zyxcba #b00st #filter ,"['freepalestine', '🇵🇸', 'freepalestine🇵🇸❤️', 'freepalestine🍉', 'palestine', 'gaza', 'freegaza🇵🇸', 'fypシ', 'abcxyz', 'zyxcba', 'b00st', 'filter']",,Sec2Gr3_74721.csv
7299892559554366753,lwrrld,you dont have to be Muslim or Arab to realise the truth about this g3n0c1de you just need to be educated and on the right side of history#fypage #fyp #foryoupageofficiall #palestine #freepalestinetillitsbackwards #falasteen🇵🇸 #free🇵🇸 #🍉 #lwrrld ,"['fypage', 'fyp', 'foryoupageofficiall', 'palestine', 'freepalestinetillitsbackwards', 'falasteen🇵🇸', 'free🇵🇸', '🍉', 'lwrrld']",,Sec2Gr3_74721.csv
7297303693534301482,..brandoon,that chain ability is crazy #fyp #ow2 #mauga #foryou #games #news ,"['fyp', 'ow2', 'mauga', 'foryou', 'games', 'news']",,Sec2Gr3_74721.csv
7295163240776994090,reemisshac,"His 71 yearold landlord who used to buy him gifts, killed him. #freepalestine #palestine #freegaza #foryou #wadea #chicago ","['freepalestine', 'palestine', 'freegaza', 'foryou', 'wadea', 'chicago']","wadea, wadea palestine, wadea al fayoum, wadea funeral, wadea landlord, wadea al fayoume mom, wadea mother, wadea mom, wadea al fayoum dad, Landlord",Sec2Gr3_74721.csv
6994536127604608261,heatherhalsema,Reply to @scarpetta8 the best drugstore find!  #drugstoremakeup #grwm #everydaymakeup #learnontiktok #tiktokpartner,"['drugstoremakeup', 'grwm', 'everydaymakeup', 'learnontiktok', 'tiktokpartner']","fit me foundation stick, makeup tutorial, contour tutorial, fit me foundation, How To Contour Face, contour sticks, fit me foundation stick for contour, makeup for beginners, Drugstore Makeup, Makeup",Sec2Gr3_74721.csv
7298055445271399722,allanthedoll,Watch this drive #donaldtrump #joebiden #georgebush #barackobama #billclinton #hillaryclinton ,"['donaldtrump', 'joebiden', 'georgebush', 'barackobama', 'billclinton', 'hillaryclinton']","Now Watch This Drive, trump dancing, donald trump funny moments, just send your cash bush, us history moments, funny political moments, it is what it is biden, trump dancing ymca, donald trump kiss a man, trump kiss every guy",Sec2Gr3_74721.csv
7295081134763937056,_suheyb_,#israel #plaestine🇵🇸 #palestine🇵🇸 #war #fyp #tiktokviral #viral,"['israel', 'plaestine🇵🇸', 'palestine🇵🇸', 'war', 'fyp', 'tiktokviral', 'viral']","Negev Desert in Israel, sea boundary palestine",Sec2Gr3_74721.csv
7295163240776994090,reemisshac,"His 71 yearold landlord who used to buy him gifts, killed him. #freepalestine #palestine #freegaza #foryou #wadea #chicago ","['freepalestine', 'palestine', 'freegaza', 'foryou', 'wadea', 'chicago']","wadea, wadea palestine, wadea al fayoum, wadea funeral, wadea landlord, wadea al fayoume mom, wadea mother, wadea mom, wadea al fayoum dad, Landlord",Sec2Gr3_74721.csv
7297331790547635462,nadiamansourmedia,Palestine Support Event Prince George  28 | 10 | 23  #freepalestine #freepalestine🇵🇸 #palestine #gaza #journalist #journalism #northernbc #princegeorgebc ,"['freepalestine', 'freepalestine🇵🇸', 'palestine', 'gaza', 'journalist', 'journalism', 'northernbc', 'princegeorgebc']",,Sec2Gr3_74721.csv
7285896623903788334,abc7newsbayarea,"@Starbucks announced it will be closing seven stores in San Francisco later this month. Employees will not lose their jobs and will be offered to transfer to other locations, the coffee giant said. #starbucks #sanfrancisco #sf #downtown #location #locations #close #closed #closing #closure #closures #employee #employees #job #jobs #employment #coffee #news #fyp #foryoupage #abc7news ","['starbucks', 'sanfrancisco', 'sf', 'downtown', 'location', 'locations', 'close', 'closed', 'closing', 'closure', 'closures', 'employee', 'employees', 'job', 'jobs', 'employment', 'coffee', 'news', 'fyp', 'foryoupage', 'abc7news']","starbucks, starbucks closing, starbucks closed down, San Francisco, why is starbucks closing, starbucks losing money, Starbucks Coffee, San Francisco Shop, Starbucks USA, Starbucks Barista",Sec2Gr3_74721.csv
7296255148177755435,verifythis,The real story behind video of Bella Hadid appearing to support Israel amid war with Hamas. #BellaHadid #israel #palestine #israeltiktok #palestinetiktok #hamas #gaza #deepfake #ai #artificialintelligence  #greenscreen #greenscreenvideo ,"['bellahadid', 'israel', 'palestine', 'israeltiktok', 'palestinetiktok', 'hamas', 'gaza', 'deepfake', 'ai', 'artificialintelligence', 'greenscreen', 'greenscreenvideo']","bella hadid, bella hadid ai video, uncanny valley, bella hadid israel, bella hadid model, bella hadid walking runway, bella hadid walk, Bella Hadid American Model, Hadid Gigi, my name is bella hadid",Sec2Gr3_74721.csv
