,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
707,"Amid endless agonizing over the State of Cinema, the actual releases proved a bounty for film lovers, whether fans of the art house or the multiplex.","In 1985, The New York Times’s longtime film critic Vincent Canby wrote an inspired, admirably cranky essay about the future of cinema. The spark for his ruminations was “Room 666,” a documentary from Wim Wenders that had just opened in New York. Shot during the 1982 Cannes Film Festival, the movie consists of different directors alone in a hotel room where they respond to a question that Wenders had written on a piece of paper: “Is cinema a language that is about to get lost, an art that is about to die?”",Best Movies of 2022,2022-12-06T10:00:38+0000,article,Movies,News,Two Thousand Twenty Two;Movies;Expedition Content (Movie);Nope (Movie);Petite Maman (Movie);All the Beauty and the Bloodshed (Movie);EO (Movie);KIMI (Movie);The Eternal Daughter (Movie);Decision to Leave (Movie);Happening (Movie);Neptune Frost (Movie);Mr. Bachmann and His Class (Movie);Aftersun (Movie);Tar (Movie);Lost Illusions (Movie);Flux Gourmet (Movie);Down With the King (Movie);No Bears (Movie)
708,"Our columnist, who’s read dozens of books this year, selects her favorites.","Let’s start with a phrase I loathe, one I promise will never appear in this column again: “transcending the genre,” which is so often applied to crime novels. The implication is that crime fiction, as a category, is begging for reinvention and reinterpretation, for quality prose where it did not exist before, for some author to come along and save it from its worst instincts.",The Best Crime Novels of 2022,2022-12-06T10:00:39+0000,article,Books,News,"Johnson, Tyrell (Author);Spotswood, Stephen;Rutkoski, Marie;Morris, Wanda M;Li, Grace D;Knecht, Rosalie;Kukafka, Danya;Books and Literature;genre-books-mystery;Don't Know Tough (Book);Gangland (Book);Vera Kelly Lost and Found (Book);Real Easy (Book);Notes on an Execution (Book);Cranor, Eli;Portrait of a Thief (Book);Gigl, Robyn;Survivor's Guilt (Book);Hogan, Chuck;The Life of Crime: Detecting the History of Mysteries and Their Creators (Book);Edwards, Martin (1955- );Secrets in Typed Blood (Book);Anywhere You Run (Book)"
709,Our columnist selects the books that have stuck with her this year.,"Reading a lot of books in one genre, too close together, can start to drive you senseless, the way saying the same word over and over drives sense from the word. I can get to this point with poetry, especially reading many poems from the same year. Literature is a cliché-generating machine — we belong to the age, we sound of its spirit. Yet, every year, some books shake me out of my zeitgeist hypnosis. They send me back to reread and keep giving up more meaning, not less. They generate language, and meaning, in me, too — when I love a book, I want to describe it.",The Best Poetry of 2022,2022-12-06T10:00:39+0000,article,Books,News,"Books and Literature;Poetry and Poets;Two Thousand Twenty Two;In the Same Light: 200 Poems for Our Century From the Migrants and Exiles of the Tang Dynasty (Book);Beyond Belief (Book);Path of Totality (Book);Please Make Me Pretty, I Don't Want to Die (Book);Mothman Apologia (Book);Border Vista (Book);Hyperphantasia (Book);Akant, Sara Deniz;Lynn, Robert Wood;Mulalu, Tawanda;Liu, Anni;Wong May (1944- )"
710,"Latvia has revoked the broadcasting license of TV Rain, Russia’s most prominent independent television channel, after a correspondent’s unscripted call to provide unspecified aid to Russian soldiers","Latvia has revoked the broadcasting license of TV Rain, Russia’s most prominent independent television channel, after a correspondent’s unscripted call to provide unspecified aid to Russian soldiers","Latvia revokes the license of TV Rain, a major independent Russian channel.",2022-12-06T10:07:01+0000,article,World,News,
711,"Paying tribute to President Jiang Zemin, China’s leader, Xi Jinping, urged the nation to rally around himself, a week after protests tested his authority.","China’s top leader, Xi Jinping, heaped praise on the late former president Jiang Zemin on Tuesday in a show of unity among the ruling elite just over a week after nationwide protests challenged Beijing’s authority.","In a Turbulent Time for China, Xi Projects Unity at an Ex-Leader’s Funeral",2022-12-06T10:26:47+0000,article,World,News,"Funerals and Memorials;Politics and Government;Coronavirus (2019-nCoV);Demonstrations, Protests and Riots;Babaoshan Revolutionary Cemetery (Beijing, China);Falun Gong;Great Hall of the People (Beijing, China);People's Liberation Army (China);Hu Jintao;Jiang Zemin;Xi Jinping;China"
712,A mother bonds with an abandoned baby squirrel. What happens when a human adopts a wild animal?,Have you ever wanted to raise a wild animal? “My Duduś” is a nine-minute Op-Doc film that tells the story of one woman’s attempt to raise a baby squirrel she had found abandoned in her yard. ,Film Club: ‘My Duduś’,2022-12-06T10:30:02+0000,article,The Learning Network,News,
713,Voters in Georgia cast ballots in the unresolved midterm race between Senator Raphael Warnock and Herschel Walker.,"Georgia voters are heading to the polls for the final battle of the 2022 midterms — the runoff election between Senator Raphael Warnock, a Democrat, and his Republican opponent, Herschel Walker.",The Last Senate Seat,2022-12-06T11:00:09+0000,article,Podcasts,News,"Midterm Elections (2022);Elections, Senate;United States Politics and Government;Politics and Government;Democratic Party;Republican Party;Walker, Herschel;Warnock, Raphael G;Georgia;audio-neutral-informative"
714,The Supreme Court will decide a case over gay rights and free speech.,The Supreme Court is struggling to draw a line between two kinds of rights: those afforded to gay people and protections for free speech.,A Clash of Rights,2022-12-06T11:39:29+0000,article,Briefing,briefing,"Homosexuality and Bisexuality;Discrimination;Freedom of Speech and Expression;Same-Sex Marriage, Civil Unions and Domestic Partnerships;Supreme Court (US)"
715,"The European Union is crying foul over the Inflation Reduction Act, saying the billions in climate subsidies it offers create a trade imbalance.","Europe is growing hot over the Biden administration’s Inflation Reduction Act, with opposition to the sweeping climate and economic bill dominating the U.S.-EU Trade and Technology Council talks this week. Some analysts fear the disagreement could thrust two of the world’s biggest trading partners into a new economic war.",Could Biden’s Climate Agenda Trigger a New Trade War?,2022-12-06T12:33:12+0000,article,Business Day,News,"International Trade and World Market;Inflation Reduction Act of 2022;European Union;HK FTX Trading Ltd (Futures Exchange);Harley-Davidson Inc;Salesforce.com Inc;World Trade Organization;Trade and Technology Council;Avenatti, Michael;Benioff, Marc;Biden, Joseph R Jr;Butterfield, Stewart;Cook, Timothy D;Macron, Emmanuel (1977- );von der Leyen, Ursula;Yellen, Janet L"
716,"As Ukraine battles to protect its power grid from Russia’s assault, its national philharmonic continues to perform in the dark.","As Ukraine battles to protect its power grid from Russia’s assault, its national philharmonic continues to perform in the dark.",Ukraine’s Philharmonic Plays On,2022-12-06T13:22:51+0000,multimedia,World,Interactive Feature,"Classical Music;Mozart, Wolfgang Amadeus;Kyiv (Ukraine);Ukraine;Russian Invasion of Ukraine (2022)"
717,"At the only government-sanctioned store selling alcohol during the World Cup, strict rules keep it out of reach for most residents.","DOHA, Qatar — The questions spilled out almost as soon as the car doors closed.","A Beer Run in Qatar, to a Store That Isn’t Open to All",2022-12-06T13:30:44+0000,article,Sports,News,World Cup 2022 (Soccer);Alcoholic Beverages;Qatar;Soccer
718,"Influential and powerful users on Facebook and Instagram receive “unequal treatment,” an internal report said.","Meta, the owner of Facebook and Instagram, was harshly criticized on Tuesday by a company-appointed oversight board for policies that give celebrities, politicians and business partners special treatment compared with the vast majority of its users.",Oversight Board Criticizes Meta for Preferential Treatment,2022-12-06T13:40:31+0000,article,Technology,News,Meta Platforms Inc;Facebook Inc;Social Media;Whistle-Blowers;Computers and the Internet;Corporate Social Responsibility;Freedom of Speech and Expression
719,"Xi Jinping’s trip, which will include three regional summits, aims to deepen a relationship with Gulf States that has grown far beyond oil.","RIYADH, Saudi Arabia — China’s leader, Xi Jinping, will travel to Saudi Arabia on Wednesday for a flurry of meetings bringing together heads of state from across the Middle East, a region where longtime American allies are growing increasingly close to China.","Xi Will Visit Saudi Arabia, a Sign of China’s Growing Middle East Ties",2022-12-06T13:56:49+0000,article,World,News,International Relations;Politics and Government;Xi Jinping;China;Saudi Arabia
720,"See elephant seals, visit a gold rush town and more.","California is home to 279 state parks, which cover more than a million acres combined and stretch from 230 feet below sea level at the Salton Sea to more than 10,000 feet above at the snowy San Jacinto Peak. The state park system, the biggest in the nation, preserves impressive waterfalls and wildlife reserves, some of the world’s largest trees and the state’s most stunning flowers.",Five State Parks to Visit This Winter,2022-12-06T14:00:06+0000,article,U.S.,briefing,California
721,"For all their differences, President Biden and Prime Minister Rishi Sunak of Britain share a challenge: operating in the wake of a larger-than-life predecessor. They have tactics in common, too.","LONDON — For years, Boris Johnson and Donald J. Trump were viewed as populist twins — flamboyant, scandal-scarred, norm-busting figures, acting in a trans-Atlantic political drama. With both out of office, at least for now, a more timely and intriguing comparison is between Prime Minister Rishi Sunak and President Biden.","For Sunak, Like Biden, Dullness Could Be a Secret Weapon",2022-12-06T14:17:43+0000,article,World,News,"Midterm Elections (2022);Polls and Public Opinion;Elections;United States Politics and Government;Law and Legislation;Politics and Government;American Rescue Plan (2021);Coronavirus Aid, Relief, and Economic Security Act (2020);Great Britain Withdrawal from EU (Brexit);Conservative Party (Great Britain);Democratic Party;Labour Party (Great Britain);Biden, Joseph R Jr;Johnson, Boris;Trump, Donald J;Great Britain;United States"
722,Efforts by Benjamin Netanyahu to appease his extremist coalition partners have been met with a backlash from Israeli liberals.,"JERUSALEM — First he agreed to hand control over Israel’s internal security to an ultranationalist. Then he pledged to give a party that opposes gay rights and liberal values wide powers over some programs taught in public schools. Finally, he promised a religious party that seeks to annex the West Bank authority over much of daily life in the occupied territories.",Netanyahu’s New Government Roils Israel Before It’s Even Formed,2022-12-06T14:26:29+0000,article,World,News,"Elections;Politics and Government;Netanyahu, Benjamin;Right-Wing Extremism and Alt-Right;Ben-Gvir, Itamar;Israel;West Bank"
723,Forty landmark paintings and drawings by the Dutch master include “The Starry Night” — on loan from MoMA — and “Wheat Field With Cypresses.”,Vincent van Gogh may be best known for the swirling skies of his “Starry Night.” But he also filled his paintings with cypress trees.,The Met Takes a Deep Dive Into van Gogh’s Cypress Trees,2022-12-06T14:30:06+0000,article,Arts,News,"Museums;Art;Metropolitan Museum of Art;van Gogh, Vincent;France;Trees and Shrubs;Provence (France)"
724,"Grabbing a piece of the lucrative holiday market requires planning, luck and the occasional battle with a seasoned superstar like Mariah Carey.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",How to Mint a Holiday Hit,2022-12-06T14:43:36+0000,article,Arts,News,"Music;Audio Recordings, Downloads and Streaming;Christmas;Advertising and Marketing;Carey, Mariah;Pentatonix (Music Group);All I Want for Christmas Is You (Song);Chan, Elizabeth (Musician);audio-positive-happy"
725,Reality Winner thought she was warning of danger. The government thought otherwise. The public thought little.,"It was a big deal that Reality Winner’s probation officer let her travel from Texas to her sister’s house in North Carolina over Thanksgiving. She is, after all, a traitor, in the eyes of the law.",She Tried to Resist and Found Herself Alone,2022-12-06T15:07:04+0000,article,Opinion,Op-Ed,"Winner, Reality Leigh;Content Type: Personal Profile;Espionage and Intelligence Services;Classified Information and State Secrets;Presidential Election of 2016;National Security Agency;United States Politics and Government;United States Defense and Military Forces;Prisons and Prisoners"
726,"Greg Baxtrom’s latest venture, his first in Manhattan; omakase and more from a Masa alumnus; and more restaurant news.","Christophe Bellanca, the French chef who rose to prominence in New York at Le Cirque and L’Atelier de Joël Robuchon, is opening his own restaurant on the Upper West Side. He’s taken over a townhouse restaurant that was once home to John Fraser’s Dovetail and Adam Leonti’s Leonti. But Mr. Bellanca has made it less plush, with light wood and beige throughout; wooden beams and clusters of tables give it a sort-of gathering place informality. “I wanted to create a place where I would like to be,” Mr. Bellanca said, “with comfortable banquettes, good iced tea, big slabs of bread.” There’s also a small outdoor terrace, opening next year. His food, like his background, is French but interpreted through his personal take, and is offered à la carte. Black sea bass with razor clams, scallops with stuffed cabbage and black truffles, and a burger are among the specialties. Throughout, Mr. Bellanca expresses his love of rock ’n’ roll with decorative touches, nodding especially to Bruce Springsteen. (Opens Wednesday)",Essential by Christophe Opens on the Upper West Side,2022-12-06T15:23:42+0000,article,Food,News,"Restaurants;Essential by Christophe (Manhattan, NY, Restaurant);Baxtrom, Greg;New York City"
727,"These four sounds are missing from some of the seven words you can never say on television, and the pattern prevails in other languages too, researchers say.","“Holy motherforking shirtballs!” a character exclaimed on “The Good Place,” a television show that took place in a version of the afterlife where swearing is forbidden (as it is in this newspaper, most of the time). In a way, this celestial censorship was realistic.",Curse Words Around the World Have Something in Common (We Swear),2022-12-06T15:31:03+0000,article,Science,News,"Language and Languages;Indecency, Obscenity and Profanity;Research;your-feed-science;Psychonomic Bulletin & Review (Journal)"
728,More than a dozen children have died from strep A this season. Here is a quick list of symptoms and other important information.,"Health officials in Britain said several children had recently died after being diagnosed with invasive Group A streptococcus, sounding the alarm for schools and prompting parents to spring to action.",What to Know About Strep A Infections Among Children in the U.K.,2022-12-06T15:33:52+0000,article,World,News,Strep Throat;Children and Childhood;Bacteria;Disease Rates;Great Britain;Content Type: Service
729,"We’d love to hear your thoughts about 2022, and the year ahead, too.","The past year has been busy for us on Team Climate.  Our correspondents covered the climate   crisis from around the world. In the process, we learned a lot.  For example, who knew that beavers and fungi could be allies in the fight against global warming? Or that sometimes it makes sense to pump treated sewage into aquifers that supply drinking water?",Tell Us About Your Year in Climate,2022-12-06T15:50:15+0000,article,Climate,News,internal-open-access
730,A series of surprising and serious events and trends that were unprecedented until now.,"This article is part of a series called Turning Points, in which writers explore what critical moments from this year might mean for the year ahead. You can read more by visiting the Turning Points series page.",22 Things That Happened for the First Time in 2022,2022-12-06T16:00:16+0000,article,Special Series,News,"Records and Achievements;Space and Astronomy;World Cup 2022 (Soccer);Apple Inc;Facebook Inc;International Federation of Association Football (FIFA);National Aeronautics and Space Administration;Victoria's Secret;Elizabeth II, Queen of Great Britain;Sunak, Rishi (1980- );ANTARCTIC REGIONS;Qatar"
731,"In a freewheeling London adaptation of Virginia Woolf’s 1928 novel, Corrin plays a character whose emotions are as fluid as their identity.","LONDON — The play comes perfectly matched with its leading player in “Orlando,” a freewheeling take on Virginia Woolf’s gender-bending novel that opened Monday at the Garrick Theater here.","Review: In ‘Orlando,’ Emma Corrin Straddles Genders and Centuries",2022-12-06T16:19:33+0000,article,Theater,Review,"Theater;Gender;Actors and Actresses;Corrin, Emma (1995- );Orlando (Play)"
732,"Senator Raphael Warnock, the Democratic incumbent in Georgia’s bitter, expensive and hard-fought Senate runoff, is in strong position to win a full six-year term against Herschel Walker, his Republican challenger, as more than 85 percent of the state’s runoff election votes have been counted. ","Senator Raphael Warnock, the Democratic incumbent in Georgia’s bitter, expensive and hard-fought Senate runoff, is in strong position to win a full six-year term against Herschel Walker, his Republican challenger, as more than 85 percent of the state’s runoff election votes have been counted. ","Warnock is in a strong position, with much of the outstanding vote in heavily Democratic metro Atlanta.",2022-12-06T16:28:49+0000,article,U.S.,News,
733,"The 1988 film “Willow” turned Davis into a “proper actor,” he said, and changed his life. A new series on Disney+ picks up the story decades later.","LONDON‌ — In a hotel suite overlooking a darkening Leicester Square, the actor Warwick Davis picked up a pair of opera glasses and pointed them in the direction of the Empire Cinema. In 1988, he was there attending the London premiere of “Willow,” a swashbuckling comedy-adventure movie ‌directed by Ron Howard with a story by George Lucas, who executive produced. It stars Davis and Val Kilmer as sorcerer and scoundrel, the bickering protectors of a baby princess with magic powers.","In ‘Willow,’ Warwick Davis Revives the ‘Role That Gave Me Everything’",2022-12-06T16:32:31+0000,article,Arts,News,"internal-sub-only;Television;Disney Plus;Willow (TV Program);Davis, Warwick;Actors and Actresses;Content Type: Personal Profile"
734,“The McCartney Legacy” follows the superstar from the last gasp of the Beatles to “Band on the Run.” It’s 700 pages — and only the first volume planned.,"Are the world’s libraries adequately stuffed yet with literature about the Beatles, still the best-selling band of all time, and their diaspora?","No John, No George, No Ringo, but Still a Lot to Say",2022-12-06T16:52:48+0000,article,Books,Review,"Pop and Rock Music;Books and Literature;Content Type: Personal Profile;The McCartney Legacy: Volume 1: 1969-73 (Book);McCartney, Paul;Beatles, The;Wings (Music Group);Kozinn, Allan;Sinclair, Adrian (Filmmaker)"
735,"Speaking before a formal decision had been made, Representative Bennie Thompson said his panel had not yet agreed on who would be the subject of the referrals or what the charges would be.","Representative Bennie Thompson, the chairman of the House panel investigating the Jan. 6 attack on the Capitol, on Tuesday gave the strongest signal yet that the panel planned to make criminal referrals to the Justice Department, raising the prospect of a history-making finding that former President Donald J. Trump’s efforts to cling to power after he lost the 2020 election amounted to a crime.",House Jan. 6 Committee Signals It Will Issue Criminal Referrals,2022-12-06T16:53:07+0000,article,U.S.,News,"Thompson, Bennie G;House Select Committee to Investigate the January 6th Attack;Justice Department;Storming of the US Capitol (Jan, 2021);Presidential Election of 2020;United States Politics and Government;Trump, Donald J"
736,The 16 weeks of programming will feature new and returning dance companies from the United States and around the world.,"The Joyce Theater on Tuesday announced its 16-week spring season, a slate of appearances by 13 dance companies from February through June.",The Joyce Announces a Diverse Spring Season,2022-12-06T17:00:37+0000,article,Arts,News,"Dancing;Joyce Theater;Gallim (Dance Co);Chitrasena Dance Co;Batsheva Dance Co;Flamenco Vivo/Carlota Santana;Abraham, Kyle (1977- );Miller, Andrea J (1982- );Naharin, Ohad;Atamira Dance Co"
737,Readers discuss the Supreme Court case. Also: Inaction on gun laws; gains for democracy; a national primary day.,To the Editor:,A Battle Between Gay Rights and Religious Expression,2022-12-06T17:10:08+0000,article,Opinion,Letter,"Supreme Court (US);Homosexuality and Bisexuality;Discrimination;Religion and Belief;Same-Sex Marriage, Civil Unions and Domestic Partnerships;United States Politics and Government;Freedom of Religion;Religion-State Relations;Democracy (Theory and Philosophy);Gun Control;Elections;Primaries and Caucuses"
738,His relentless campaigning and his exposure of South Vietnam’s “tiger cages” were instrumental in turning the American public and Congress against the war.,"Don Luce, a persistent opponent of the Vietnam War whose activism led the last American ambassador to South Vietnam to call him one of the principal reasons the United States lost the war, died on Nov. 17 in Niagara Falls, N.Y. He was 88.","Don Luce, Activist Who Helped End the Vietnam War, Dies at 88",2022-12-06T17:20:26+0000,article,World,Obituary (Obit),"Luce, Don (1934-2022);Vietnam;Deaths (Obituaries);Vietnam War;Human Rights and Human Rights Violations;Political Prisoners;Diplomatic Service, Embassies and Consulates;United States Politics and Government"
739,The long-running stage show has been a part of the city’s theatrical landscape for nearly 29 years.,"“Stomp,” the long-running show that repurposed mundane items like brooms and metal garbage can lids to create a gritty percussive stage spectacle, will close in New York on Jan. 8, the show announced on Tuesday. Its North American and European tours will continue to run.",‘Stomp’ to Close in New York in January,2022-12-06T17:29:06+0000,article,Theater,News,"Theater;Theater (Off Broadway);Cresswell, Luke;McNicholas, Steve;STOMP (PLAY)"
740,"In a new report, the international group said that solar, wind and other renewable sources will expand much more swiftly than forecast last year.","Worldwide, growth in renewable power capacity is set to double by 2027, adding as much renewable power in the next five years as it did in the past two decades, the International Energy Agency said Tuesday.","Renewables Will Overtake Coal by Early 2025, Energy Agency Says",2022-12-06T18:02:40+0000,article,Climate,News,Alternative and Renewable Energy;Global Warming;Greenhouse Gas Emissions;Coal;International Energy Agency
741,There is a global conference starting tomorrow with the goal of safeguarding our planet’s biodiversity.,"World leaders are not yet done negotiating the future of the planet this year. Another crucial environmental meeting is about to start, and there is hope that the world could agree on an official plan to protect nature.",Can We Save Nature?,2022-12-06T18:06:25+0000,article,Climate,News,Global Warming;Greenhouse Gas Emissions;internal-storyline-no;internal-sub-only-nl
742,"After failing to break through in regular and extra time, Spain missed all three of its penalty kicks and lost to Morocco.","AL-RAYYAN, Qatar — For two hours, the noise had been building. It had started out at incessant and gone from there, passing by ear-splitting and head-spinning until it leveled out at somewhere beyond deafening. The constant, percussive roar seemed to emanate not so much from the tens of thousands of Morocco fans inside the Education City Stadium on Tuesday, but from the concrete and steel itself.","Spain, Fond of Passing, Bows Out Meekly When Forced to Shoot",2022-12-06T18:06:29+0000,article,Sports,News,World Cup 2022 (Soccer);Morocco;Spain
743,"After Ronaldo’s petulant reaction to being substituted against South Korea, Portugal’s coach opted to bench him against Switzerland.","Follow live coverage of Morocco vs. Portugal and to follow teams that have advanced to the knockout stage, see our World Cup bracket page.",Cristiano Ronaldo Benched in Portugal’s World Cup Game Against Switzerland,2022-12-06T18:10:42+0000,article,Sports,News,World Cup 2022 (Soccer)
744,"The city’s Pandemic Response Lab, which provided mass testing, is shutting down due in part to the prevalence of at-home tests and a reduction in business.","In the first year of the pandemic, before at-home Covid-19 tests were widely distributed and when lines at CityMD urgent care centers sometimes snaked around the block, City Hall realized New York needed a large-scale laboratory of its own and set out to recruit a company that would build one.","As Covid Cases Rise, New York City’s Mass Testing Lab Is Set to Close",2022-12-06T18:17:08+0000,article,New York,News,Coronavirus (2019-nCoV);Tests (Medical);Laboratories and Scientific Equipment;Coronavirus Omicron Variant;New York City;Shutdowns (Institutional)
745,"After years of friendship and collaboration, Aaron Marcellus is writing the music for a new dance by Michelle Dorrance, his former tap teacher.","When the tap dancer Michelle Dorrance first met Aaron Marcellus, more than a dozen years ago, he was a regular student in her tap classes. He always hung at the back, working hard to keep up, but during improvisational exercises, Dorrance could tell there was more to him than might initially meet the eye.",‘Do What Moves You’: When the Student Takes Over as Composer,2022-12-06T18:25:47+0000,article,Arts,News,"Dancing;Joyce Theater;Dorrance, Michelle, Dance;Dorrance, Michelle;45th & 8th (Dance);Marcellus, Aaron"
746,"An addiction and recovery tale wrapped in a romantic comedy, Leah Nanako Winkler’s play insists on acknowledging the messy coexistence of joy and pain.","NEW HAVEN, Conn. — Christmas whooshes in from the wings, making a festive sneak attack. One instant, a recovering addict is deep in a soliloquy about the seductions of heroin; the next, she is standing in her doting sister’s living room, surrounded by sparkle and warmth.","‘The Brightest Thing in the World’ Review: Falling in Love, While Loving Heroin",2022-12-06T18:56:55+0000,article,Theater,Review,"Theater;Winkler, Leah Nanako;Bordelon, Margot (1980- );Yale Repertory Theater;The Brightest Thing in the World (Play)"
747,Prosecutors lodged a total of 305 criminal counts against the defendant who the police say opened fire in a nightclub serving L.G.B.T.Q. patrons.,"COLORADO SPRINGS — The person accused of opening fire in an L.G.B.T.Q. nightclub in Colorado, in a rampage that killed five people and injured at least 17 others, was formally charged on Tuesday with 305 criminal counts, including 10 counts of first-degree murder, 86 of attempted murder and 48 of bias-motivated crimes.",Suspect in Colorado Springs Attack Charged With Murder and Hate Crimes,2022-12-06T19:19:41+0000,article,U.S.,News,"Colorado Springs Shooting (Nov, 2022);Aldrich, Anderson Lee;Hate Crimes;Homosexuality and Bisexuality;Transgender and Transsexuals;Club Q (Colorado Springs Nightclub);Colorado Springs (Colo)"
748,"The men’s remains were found in a river near Okmulgee, Okla., south of Tulsa, in October. All four were fatally shot after they planned to commit some kind of criminal act, the police said.","The owner of an Oklahoma salvage yard has been charged with fatally shooting four friends whose dismembered remains were found in a river in October after they set out to commit a crime together, the authorities said.",Man Charged With Killing Four Who Were Found Dismembered in Oklahoma,2022-12-06T19:21:34+0000,article,U.S.,News,"Murders, Attempted Murders and Homicides;Kennedy, Joseph L (1955- );Okmulgee (Okla);Deep Fork River (Okla);Chastain, Bill (d 2022);Chastain, Mark (d 2022);Stevens, Alex (d 2022);Sparks, Mike (d 2022)"
749,"Spurred by the infant formula crisis, a panel found that the agency shied away from tough decisions, sometimes fearing confrontations with industry over enforcement of critical public health issues.","The Food and Drug Administration’s food division has no clear leadership, avoids bold policy or enforcement actions, and fosters a culture that doesn’t adequately protect public health, according to a report issued on Tuesday by an agency-related group.",F.D.A. Report Faults Agency’s Food Unit for Leaderless Dysfunction,2022-12-06T19:40:40+0000,article,Health,News,Food and Drug Administration;Infant Formulas;Food Contamination and Poisoning;Food;Regulation and Deregulation of Industry;Medicine and Health;Abbott Laboratories;Consumer Protection;United States Politics and Government
750,"A 17-year-old girl and a 21-year-old man were killed, and a 96-year-old bystander was wounded, in three separate attacks in Brooklyn and Manhattan.","A man with a long criminal history left two young people dead and a 96-year-old man wounded in a 24-hour period of violence in public housing projects in Brooklyn and Manhattan before turning himself in early Tuesday, the police said.","N.Y. Man Is Accused of 3 Shootings, 2 Fatal, in 24-Hour Crime Spree",2022-12-06T19:40:52+0000,article,New York,News,"Murders, Attempted Murders and Homicides;Crown Heights (Brooklyn, NY);Manhattan (NYC);Oliver, Sundance;Langston, Kevon (d 2022);Rattray-Brothers, Keyaira (d 2022)"
751,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","A month into dating, Paul stood on a treehouse platform and declared, “You are my penultimate girlfriend!” I asked, “What does that mean to you?” “You are my super, ultimate girlfriend,” he responded, holding his arms out to the sky. A former Hollywood producer, Paul had a flair for grand gestures. On paper, we were perfect: two middle-aged Asian Americans who loved art and travel. But I couldn’t mirror his enthusiasm. “That’s not what it means,” I said, deciding that our time together was over. Paul’s misuse of the word “penultimate” freed me from the spell of the “perfect.” — Amanda Mei Kim",Tiny Love Stories: ‘Her Dreams of Infidelity’,2022-12-06T20:00:10+0000,article,Style,News,Love (Emotion);internal-sub-only;Modern Love (Times Column);Dating and Relationships
752,"S & P Lunch sits in the space long occupied by Eisenberg’s Sandwich Shop, and shares its quirky, deadpan spirit.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",Restaurant Review: The Loveliness of a Lunch Counter With No Fancy Ideas,2022-12-06T20:00:12+0000,article,Food,Review,"Restaurants;Names, Organizational;Sandwiches;S & P Lunch (Manhattan, NY, Restaurant);Eisenberg's Sandwich Shop (Manhattan, NY, Restaurant);Flatiron District (Manhattan, NY);audio-neutral-informative;audio-neutral-immersive"
753,The increasing volume problem on Broadway.,"I’m not someone who needs to cover his ears at the screech of the subway brakes. At home, I put on headphones and play my music loud. I’m not exactly old, but I’m getting there, and so it’s probably something like Steely Dan, Rachmaninoff or Stevie Wonder’s “Jungle Fever” album. (Or did I mention Steely Dan?) But I like my music pretty loud. I want to hear it in fat detail.",It’s Too Darn Loud,2022-12-06T20:10:14+0000,article,Opinion,Op-Ed,internal-sub-only-nl;Theater (Broadway);Steely Dan;Jagged Little Pill (Album)
754,How A.I. will affect the demand for knowledge workers.,Will robots take away our jobs?,Does ChatGPT Mean Robots Are Coming For the Skilled Jobs?,2022-12-06T20:24:15+0000,article,Opinion,Op-Ed,Economics (Theory and Philosophy);internal-sub-only-nl;Artificial Intelligence;Labor and Jobs;OpenAI Labs
755,"One woman found an AirTag tracking device in the wheel well of her car and a second woman found an AirTag in her child’s backpack, the lawsuit said.","Two women sued Apple on Monday over the dangers of its AirTag tracking devices in the hands of stalkers, saying the company had failed to heed warnings from advocacy groups and news reports.",Two Women Sue Apple Over AirTag Stalking,2022-12-06T20:41:32+0000,article,Business Day,News,Apple Inc;Suits and Litigation (Civil);Women and Girls;Stalking (Crime);Privacy;Computers and the Internet;Domestic Violence;California
756,The jury has reached a verdict in the trial of Donald J. Trump’s family business.,The jury has reached a verdict in the trial of Donald J. Trump’s family business.,"After weeks of trial and days of deliberation, a decision is at hand.",2022-12-06T20:47:50+0000,article,New York,News,
757,"In the weeks after his election, the youngest member of the incoming House has learned just how different his lifestyle and perspective is from his older colleagues’.","WASHINGTON — He is a fan of early-2000s rock, which was popular when he was in kindergarten. He is still working to get his undergraduate degree. And he is couch surfing to save money as he starts his new job, which is representing Florida’s 10th Congressional District in the United States House of Representatives.","Maxwell Frost, First Gen Z Congressman, Gets His Bearings on Capitol Hill",2022-12-06T20:54:09+0000,article,U.S.,News,"Frost, Maxwell Alejandro;Florida;Age, Chronological;Generation Z;Elections, House of Representatives;Democratic Party;House of Representatives;Content Type: Personal Profile;United States Politics and Government"
758,"At a time of rising inflation, the company is introducing 600 options that could free developers from the days of charging 99 cents.","For years, iPhone customers who visited the App Store found apps priced at 99 cents, $1.99 and $9.99. The pricing was part of Apple’s policy of restricting what developers could charge.",Apple Expands Pricing for Apps,2022-12-06T20:55:40+0000,article,Technology,News,"Mobile Applications;Computers and the Internet;Prices (Fares, Fees and Rates);iPhone;Apple Inc"
759,"Donald J. Trump’s family real estate business was convicted on Tuesday of tax fraud and other financial crimes, a remarkable rebuke of the former president’s company and what prosecutors described as its “culture of fraud and deception.”","Donald J. Trump’s family real estate business was convicted on Tuesday of tax fraud and other financial crimes, a remarkable rebuke of the former president’s company and what prosecutors described as its “culture of fraud and deception.”",The guilty verdict is a stern rebuke for a company that fostered crime.,2022-12-06T20:56:08+0000,article,New York,News,
