,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1113,"One of the few women involved in the Pop Art movement, she captured the anonymity of corporate life in silhouettes. She later turned to realism.","Idelle Weber, an artist who cast a critical eye on midcentury American consumerism with Pop art silhouettes of corporate workers and photorealist paintings of trash, died on March 23 in Los Angeles. She was 88.","Idelle Weber, Who Stretched the Meaning of Pop Art, Dies at 88",2020-04-07T21:26:24+0000,article,Arts,Obituary (Obit),"Weber, Idelle;Deaths (Obituaries);Art"
1114,"Writing is hard, but don’t overlook the difficulty — and the importance — of editing your own work before letting others see it. Here’s how.","The secret to good writing is good editing. It’s what separates hastily written, randomly punctuated, incoherent rants from learned polemics and op-eds, and cringe-worthy fan fiction from a critically acclaimed novel. By the time this article is done, I’ll have edited and rewritten each line at least a few times. Here’s how to start editing your own work.",How to Edit Your Own Writing,2020-04-07T21:30:03+0000,article,Smarter Living,News,Writing and Writers;English Language;Books and Literature
1115,"The mobile content app could be a place for innovation, but its first set of scripted shows looks like traditional television in miniature.","The first thing I saw on Quibi was a cross-promotional ad for Charmin. A bright blue papa bear, presumably sitting on the toilet, told an impatient cub that he’d be with him after a Quibi. Maybe two. I had to think about that for a minute, which is a long time when you’re on Quibi.","Quibi, the Incredible Shrinking TV Set",2020-04-07T21:48:05+0000,article,Arts,News,Television;Quibi Holdings LLC;Flipped (TV Program);Survive (TV Program);Most Dangerous Game (TV Program);When the Streetlights Go On (TV Program)
1116,"An artist himself, Professor Driskell recognized the role of black artists in the broader story of American art. He died of the coronavirus.",This obituary is part of a series about people who have died in the coronavirus pandemic.,"David Driskell, 88, Pivotal Champion of African-American Art, Dies",2020-04-07T21:48:46+0000,article,Obituaries,Obituary (Obit),"Driskell, David C;Deaths (Obituaries);Art;Black People;Blacks;Coronavirus (2019-nCoV)"
1117,A vaccine may not be our only hope.,This article is part of the Debatable newsletter. You can sign up here to receive it Tuesdays and Thursdays.,When Will There Be a Treatment for the Coronavirus?,2020-04-07T22:00:04+0000,article,Opinion,Op-Ed,Coronavirus (2019-nCoV);Viruses;Emergency Medical Treatment;Drugs (Pharmaceuticals);Vaccination and Immunization
1118,Many Americans now rely on digital tools to work remotely and stay connected. They shouldn’t have to sacrifice their privacy to use them.,"Millions of Americans, sheltering in their homes from the coronavirus, have turned to communications platforms like Zoom, Google Hangouts and Facebook Messenger in order to work or stay connected to friends and family. Free and easy to use, the services are gobbling up record numbers of new users.",Privacy Cannot Be a Casualty of the Coronavirus,2020-04-07T22:00:41+0000,article,Opinion,Editorial,Coronavirus (2019-nCoV);Privacy;Telecommuting;Videophones and Videoconferencing;Data-Mining and Database Marketing;Computers and the Internet;Zoom Video Communications;Facebook Inc;Google Inc
1119,"Many of Manhattan’s neighborhood institutions have served their loyal customers for decades without interruption. Now, they’re having to find new ways to survive.","In this series for T, the author Reggie Nadelson revisits New York institutions that have defined cool for decades, from time-honored restaurants to unsung dives.",The Restaurants and Stores Trying to Maintain New York Traditions,2020-04-07T22:01:20+0000,article,T Magazine,News,"Restaurants;Italian Food (Cuisine);Supermarkets and Grocery Stores;Coronavirus (2019-nCoV);Gourmet Garage;Raoul's (Manhattan, NY, Restaurant);Russ & Daughters (Manhattan, NY);Schaller and Weber (Manhattan, NY, Retailer);THREE LIVES & COMPANY;New York City"
1120,"As the coronavirus spreads and locked-down communities stock up, products needed by allergy sufferers are increasingly hard to come by.","Like many Americans these days, Lisa M. Delmont is kept up at night by worry. But for Ms. Delmont, it’s the empty grocery store shelves that bring on dread.",Families With Food Allergies Struggle With Bare Shelves,2020-04-07T22:11:56+0000,article,Health,News,Peanuts;Shopping and Retail;Anaphylactic Shock;Food;ALLERGIES;Coronavirus (2019-nCoV);Labeling and Labels (Product);Supermarkets and Grocery Stores;Epidemics;Quarantines;Stockpiling;Food and Drug Administration;United States
1121,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.) ,"Coronavirus, Wisconsin, Pandas: Your Tuesday Evening Briefing",2020-04-07T22:14:51+0000,article,Briefing,briefing,
1122,The founder of Twitter and Square said he was putting nearly a third of his total wealth toward the effort.,"SAN FRANCISCO — Jack Dorsey, the chief executive of Twitter and Square, said on Tuesday that he planned to donate $1 billion, or just under a third of his total wealth, to relief programs related to the coronavirus, in one of the more significant efforts by a tech billionaire to fight the pandemic.",Jack Dorsey Vows to Donate $1 Billion to Fight the Coronavirus,2020-04-07T22:18:37+0000,article,Technology,News,"Dorsey, Jack;Philanthropy;Square Inc;Twitter;Computers and the Internet;Social Media;High Net Worth Individuals;Zuckerberg, Mark E;Coronavirus (2019-nCoV)"
1123,An E.R. doctor predicted the chaos that Covid-19 would unleash long before it was declared a pandemic. Then she came down with it herself.,"— Dr. Dara Kass, associate professor of emergency medicine at Columbia University Medical Center",‘Thanking God for My Breath’: Dispatch From New York’s Frontline,2020-04-07T22:22:31+0000,article,U.S.,News,Coronavirus (2019-nCoV);Telemedicine;Hospitals;Emergency Medical Treatment;Women and Girls
1124,"Less than two weeks after enactment of a $2 trillion stimulus plan, the Trump administration is asking for a fresh infusion of funds to help businesses survive the economic damage of the coronavirus.","WASHINGTON — Rushing to shore up a $2 trillion economic stimulus effort that is already under strain, Congress could move as early as this week to approve another $250 billion in aid for small businesses, after the Trump administration asked for additional funds to support an overwhelming demand for help.","With Demand Soaring, Congress Weighs Adding $250 Billion in Small-Business Aid",2020-04-07T22:24:35+0000,article,U.S.,News,"Small Business;Coronavirus Aid, Relief, and Economic Security Act (2020);Senate;House of Representatives;United States Politics and Government;United States Economy;Law and Legislation;Treasury Department;McConnell, Mitch;Mnuchin, Steven T;Democratic Party;Republican Party"
1125,"Doctors, firefighters and others who risk exposure to Covid-19 are being taken to court by ex-spouses who want to keep them away from their children.","Last month, Dr. Bertha Mayorquin, a New Jersey physician, told her soon-to-be ex-husband that there was a change in plans. After two weeks of providing treatment by video as a precaution against the coronavirus, she would resume seeing patients in person.",New Battle for Those on Coronavirus Front Lines: Child Custody,2020-04-07T22:25:18+0000,article,U.S.,News,Child Custody and Support;Coronavirus (2019-nCoV);Quarantines;Telemedicine;Parenting;Epidemics
1126,"More men also are infected than women, and they are hospitalized more frequently, new data show. A similar pattern was seen in China.","In its inexorable spread across New York City, the coronavirus is exacting a greater toll on men than women. Not only are men infected in greater numbers, new data show, but they are also dying at nearly twice the rate of women.","In N.Y.C., the Coronavirus Is Killing Men at Twice the Rate of Women",2020-04-07T22:29:14+0000,article,Health,News,"your-feed-science;Coronavirus (2019-nCoV);Women and Girls;Deaths (Fatalities);Hospitals;Immune System;Age, Chronological;Men and Boys;Epidemics;Health and Mental Hygiene Department (NYC);Northwell Health;New York City;New York University Langone Health"
1127,"Shutdown orders in New York and Chicago prompted Citadel Securities to set up a makeshift trading floor at the resort in Palm Beach, Fla.","PALM BEACH, Fla. — Ah, to be quarantined inside a luxury beachfront hotel. Ocean views. Poolside cabanas. A makeshift financial trading floor.",No Trading Floor? No Problem. A Financial Firm Quarantines at the Four Seasons.,2020-04-07T22:35:51+0000,article,U.S.,News,"Hotels and Travel Lodgings;Coronavirus (2019-nCoV);Epidemics;Citadel Investment Group;DeSantis, Ron;Griffin, Kenneth C;Palm Beach (Fla)"
1128,He should start leading with the decency and resolve that we deserve. I’m not holding my breath.,"Donald Trump declared himself a “wartime president” just three weeks ago. On Twitter, he proclaimed “WE WILL WIN THIS WAR.” At last, he seemed to grasp the gravity of the Covid-19 crisis facing the world. Bluster aside, Mr. Trump is correct: This is war, the most consequential since World War II, and he is in charge.",Trump Is the Wartime President We Have (Not the One We Need),2020-04-07T22:39:21+0000,article,Opinion,Op-Ed,"Defense Production Act;Coronavirus (2019-nCoV);United States Politics and Government;Federal-State Relations (US);Ventilators (Medical);World War II (1939-45);Centers for Disease Control and Prevention;National Security Council;Roosevelt, Franklin Delano;Trump, Donald J"
1129,"He preached peace, love and environmentalism. Then he killed his girlfriend, stuffed her body in a steamer trunk and fled to Europe.","Ira Einhorn was the darling of Philadelphia’s counterculture in the 1960s and ’70s. A charismatic and flamboyant personality, he preached peace, love and environmentalism, and became a sought-after liaison in helping the city’s civic establishment grasp the upheavals in society.","Ira Einhorn, Counterculture Guru and Murderer, Dies in Prison at 79",2020-04-07T22:45:06+0000,article,U.S.,Obituary (Obit),"Einhorn, Ira;Deaths (Obituaries);Murders, Attempted Murders and Homicides;Maddux, Holly;Philadelphia (Pa)"
1130,"Why does the nation need to be subjected to the president’s daily carnival of misinformation, preening and political venom?","Even as the Trump administration slowly finds its footing in the war against Covid-19, one high-profile element of its response remains stubbornly awful: President Trump’s performance in the daily news briefings on the pandemic.",Drop the Curtain on the Trump Follies,2020-04-07T23:00:06+0000,article,Opinion,Op-Ed,"Trump, Donald J;Rumors and Misinformation;News and News Media;Television;United States Politics and Government;Coronavirus (2019-nCoV)"
1131,"‘I remember my father, before the war, hanging a matzo on the wall,’ my wife’s grandmother murmured, entranced. Suddenly, there sat a young Polish child.","JERUSALEM — By the time I married into the family, Bubby Bella’s reticence was pronounced. A survivor of Nazi genocide, Bubby had resolutely overcome it, posturing under large-brimmed hats while ordering egg rolls and lo mein in Philadelphia’s northeast.",Bubby Locked Her Memories Away. One Passover Released Them.,2020-04-07T23:01:24+0000,article,Opinion,Op-Ed,Passover;Jews and Judaism;Holocaust and the Nazi Era
1132,It’s Election Day in Wisconsin. But many voters told us about how they weren’t able to vote.,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Nick Corasaniti, your host on Tuesdays for our coverage of all things media and messaging.",Some People Got to Vote Today,2020-04-07T23:03:51+0000,article,U.S.,News,Wisconsin;Absentee Voting;Presidential Election of 2020;Primaries and Caucuses;United States Politics and Government
1133,"Wisconsin voters may have risked their health to make it to the polls in a pandemic. But lately, it’s feeling as though 2016, not 2020, remains the most pivotal political moment.","Politics runs on superlative: the best plan, the biggest rally, the most votes.",What if the Most Important Election of Our Lifetimes Was the Last One?,2020-04-07T23:05:07+0000,article,U.S.,News Analysis,"Presidential Election of 2020;Presidential Election of 2016;United States Politics and Government;Voting and Voters;Primaries and Caucuses;Coronavirus (2019-nCoV);Republican Party;Democratic Party;Wisconsin;Biden, Joseph R Jr;Trump, Donald J;Sanders, Bernard"
1134,"Wisconsin’s primary showed an electoral system stretched to the breaking point by the coronavirus crisis, as people weighed the health risks against their desire to vote.","MILWAUKEE — Even before voting began, there were lines outside polling locations that stretched for several blocks. Some poll workers wore hazmat suits. Nearly every voter wore a face mask, removing it only to make small talk that reflected a combination of determination and grim humor about the extraordinary experience of voting amid a deadly pandemic.","Voting in Wisconsin During a Pandemic: Lines, Masks and Plenty of Fear",2020-04-07T23:11:48+0000,article,U.S.,News,"Coronavirus (2019-nCoV);Wisconsin;Primaries and Caucuses;Presidential Election of 2020;Absentee Voting;Voting and Voters;Milwaukee (Wis);Biden, Joseph R Jr;Sanders, Bernard;Evers, Tony (1951- );Politics and Government;United States Politics and Government"
1135,"The suspect, Idris Abdus-Salaam, 33, of Durham, N.C., was shot and killed by a law enforcement officer, the authorities said.","A truck driver went on a stabbing spree Tuesday morning at a highway truck stop in eastern Tennessee, killing three employees and wounding a customer before he was fatally shot by a law enforcement officer, the authorities said.",3 Killed and 1 Wounded in Tennessee Truck Stop Stabbing Spree,2020-04-07T23:21:49+0000,article,U.S.,News,"Murders, Attempted Murders and Homicides;Trucks and Trucking;Tennessee;Abdus-Salaam, Idris (1986-2020);Whaley, Joyce (1962-2020);Nibbe, Patricia Denise (1968-2020);Spencer, Nettie R (d 2020)"
1136,"Voters faced long lines, confusion and risk of infection as Wisconsin’s elections, including presidential primaries, took place in spite of the coronavirus pandemic.","Voters faced long lines, confusion and risk of infection as Wisconsin’s elections, including presidential primaries, took place in spite of the coronavirus pandemic.",Watch: Scenes From the Wisconsin Elections,2020-04-07T23:23:58+0000,multimedia,U.S.,Video,Coronavirus (2019-nCoV);Quarantines;Epidemics;Primaries and Caucuses;Wisconsin;Presidential Election of 2020;Voting and Voters
1137,We desperately need to release the statistics on race and ethnicity.,"On Tuesday, Dr. Anthony S. Fauci, the nation’s leading expert on infectious diseases, acknowledged at a news conference that he expects black people will continue to die of the coronavirus at disproportionate rates.",The Pandemic’s Missing Data,2020-04-07T23:43:50+0000,article,Opinion,Op-Ed,Coronavirus (2019-nCoV);Black People;Blacks;Discrimination;Race and Ethnicity;Deaths (Fatalities)
1138,"China eased its lockdown of Wuhan, and Wisconsin went on with its elections.",Figures from several American states and cities show a disturbing trend: The coronavirus is disproportionately infecting and killing black people.,Coronavirus Briefing: What Happened Today,2020-04-07T23:45:18+0000,article,U.S.,briefing,Coronavirus (2019-nCoV)
1139,The move for a card that includes a highly anticipated fight involving Tony Ferguson is an end run around state regulators and nationwide public health guidelines.,"The Ultimate Fighting Championship plans to hold a pay-per-view event on tribal land in Central California this month, an attempted end run around widespread federal and state guidelines against holding large gatherings during the coronavirus pandemic, according to three people familiar with the decision.","U.F.C. 249, Skirting Coronavirus Limits, Is Set for Tribal Land in California",2020-04-07T23:52:25+0000,article,Sports,News,"Mixed Martial Arts;Ultimate Fighting Championship;White, Dana (1969- );Ferguson, Tony (1984- );Nurmagomedov, Khabib;Gaethje, Justin (1988- );Coronavirus (2019-nCoV);Quarantines;Regulation and Deregulation of Industry;California"
1140,"In effect, the president sought to blame the group for the very missteps and failures that have been leveled at him and his administration.","WASHINGTON — President Trump lashed out on Tuesday at the World Health Organization, choosing a new political enemy to attack and threatening to withhold funding from a premier health institution even as a deadly virus ravages nations around the globe.",Trump Attacks W.H.O. Over Criticisms of U.S. Approach to Coronavirus,2020-04-08T00:55:40+0000,article,U.S.,News,"United States Politics and Government;Coronavirus (2019-nCoV);Epidemics;Quarantines;World Health Organization;Trump, Donald J"
1141,"A singer and songwriter with a raspy voice and a gift for offbeat humor, he was revered by his peers, including Bob Dylan. He died of the coronavirus.",This obituary is part of a series about people who have died in the coronavirus pandemic.,"John Prine, Who Chronicled the Human Condition in Song, Dies at 73",2020-04-08T01:14:59+0000,article,Arts,Obituary (Obit),"Folk Music;Deaths (Obituaries);Prine, John;Coronavirus (2019-nCoV)"
1142,Sam Buchbinder strikes a common note.,"WEDNESDAY PUZZLE — We all need to take good care of ourselves these days, myself included, so I’m going to make the next few columns short ones and take some time to reset and refresh. I’m going to ask you all to help each other through the solving in the comments and play nicely together.",Winging It,2020-04-08T02:00:02+0000,article,Crosswords & Games,News,Crossword Puzzles
1143,We photographed the medical workers on the front lines in northern Italy. These are their stories.,We photographed the medical workers on the front lines in northern Italy. These are their stories.,The Life and Death Shift,2020-04-08T02:24:59+0000,multimedia,Magazine,Interactive Feature,Hospitals;Coronavirus (2019-nCoV);Quarantines;Italy;Emergency Medical Treatment
1144,"Quotation of the Day for April 8, 2020.","“Without French, Montreal would be Pittsburgh.”",Quotation of the Day: Bringing Both Mother Tongues to the Mic,2020-04-08T02:41:34+0000,article,Today’s Paper,Quote,
1145,"Corrections that appeared in print on Wednesday, April 8, 2020.","An article on Tuesday about President Trump’s aggressive advocacy of a malaria drug for the treatment of coronavirus patients incorrectly described a financial firm. Fisher Asset Management is an investment company, not a mutual fund company.","Corrections: April 8, 2020",2020-04-08T02:47:47+0000,article,Corrections,Correction,
1146,"Hong Kong’s bracelets seem to obliterate the temptation to go outside, even if they appear to be just a simple piece of paper.","HONG KONG — The images looked benign: a hand dangling chopsticks over a bowl of soup, a young man giving a thumbs up, a woman reclining in a bed at Ikea.",14 Days With a Quarantine Tracker Wristband: Does It Even Work?,2020-04-08T04:01:34+0000,article,World,News,Hong Kong;Quarantines;Coronavirus (2019-nCoV);Tests (Medical);AIRLINES AND AIRPLANES;AIRPORTS
1147,The head of the World Health Organization warned that politicizing the coronavirus pandemic would result in “many more body bags.”,This briefing has ended. Follow our live global coverage on the coronavirus epidemic.,"Saudi Arabia Declares Cease-Fire in Yemen, Citing Fears of Coronavirus: Live Updates",2020-04-08T04:03:57+0000,article,World,News,Coronavirus (2019-nCoV)
1148,Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.),"Coronavirus, Boris Johnson, Wuhan: Your Wednesday Briefing",2020-04-08T04:05:56+0000,article,Briefing,briefing,
1149,Live updates on stock market and business news during the coronavirus outbreak.,This briefing is no longer updating. Read the latest developments in the coronavirus outbreak here.,Wall Street Rallies as Investors Focus on the Recovery,2020-04-08T04:15:39+0000,article,Business Day,News,Coronavirus (2019-nCoV);Stocks and Bonds;Standard & Poor's 500-Stock Index;Economic Conditions and Trends;United States Economy
1150,“Parasite” hits Hulu. And “Modern Family” airs its final episode on ABC.,"PARASITE (2019) Stream on Hulu; rent on Amazon, Google Play, iTunes, Vudu and YouTube. The South Korean filmmaker Bong Joon Ho won an armful of Oscars for “Parasite,” a comedic thriller that this year became the first film not in English to earn the Academy Award for best picture. The movie takes aim at social stratification: Set in South Korea, it centers on a poor family whose members begin working for a wealthy one. Their story, first comic, then shocking, involves tutoring, deception and pizza. In her review for The New York Times, Manohla Dargis called the film “brilliant and deeply unsettling.” She wrote that Bong “creates specific spaces and faces — outer seamlessly meets inner here — that are in service to universal ideas about human dignity, class, life itself.”",What’s on TV Wednesday: ‘Parasite’ and ‘Modern Family’,2020-04-08T05:00:06+0000,article,Arts,News,Television;Movies
1151,"A late-arriving wave of illness could overwhelm rural communities that are older, poorer and sicker than much of the country.","A late-arriving wave of illness could overwhelm rural communities that are older, poorer and sicker than much of the country.",Coronavirus Was Slow to Spread to Rural America. Not Anymore.,2020-04-08T05:36:39+0000,multimedia,U.S.,Interactive Feature,Coronavirus (2019-nCoV);United States;Rural Areas
1152,This word has appeared in 98 articles on NYTimes.com in the past year.,_________,Word + Quiz: bonanza,2020-04-08T06:00:01+0000,article,The Learning Network,News,
1153,"“I guess it’s the Wisconsin way of showing New Hampshire that you can live free and die,” Stephen Colbert joked of Wisconsin’s voting.","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. If you’re interested in hearing from The Times regularly about great TV, sign up for our Watching newsletter and get recommendations straight to your inbox.",Late Night Says Wisconsin’s Voting Day Is a ‘Coronavirus All-You-Can-Eat Buffet’,2020-04-08T06:27:12+0000,article,Arts,News,"Colbert, Stephen;Fallon, Jimmy;Noah, Trevor (1984- );O'Brien, Conan;Wisconsin;Coronavirus (2019-nCoV);Television;Hygiene and Cleanliness;Jimmy Kimmel Live (TV Program);Late Show with Stephen Colbert (TV Program);The Daily Show with Trevor Noah (TV Program);The Tonight Show (TV Program)"
1154,Where would you want to be stranded?,A couple from South Africa found themselves stranded on their honeymoon in the Maldives after their country closed its borders to slow the spread of the coronavirus. ,Stuck in Paradise,2020-04-08T07:00:04+0000,article,The Learning Network,News,
1155,"The federal response was chaotic. Even so, the state’s and city’s own initial efforts failed to keep pace with the outbreak, The Times found.","A 39-year-old woman took Flight 701 from Doha, Qatar, to John F. Kennedy International Airport in late February, the final leg of her trip home to New York City from Iran.",How Delays and Unheeded Warnings Hindered New York’s Virus Fight,2020-04-08T07:00:13+0000,article,New York,News,"Coronavirus (2019-nCoV);Cuomo, Andrew M;de Blasio, Bill;New York State;New York City;Quarantines;Shutdowns (Institutional);Hospitals;Politics and Government;United States Politics and Government"
1156,Delhi residents are stunned by how blue the sky really is as a strict lockdown cuts back drastically on air pollution.,NEW DELHI — There are countless downsides to the world’s getting walloped by the coronavirus and being put under severe lockdown.,India Savors a Rare Upside to Coronavirus: Clean Air,2020-04-08T07:30:14+0000,article,World,News,Air Pollution;India;Delhi (India);Quarantines;Coronavirus (2019-nCoV)
1157,The coronavirus has sent businesses racing as demand surges past levels seen at Christmas.,"Patrick Stewart once called the world of jigsaw puzzles a “secret society.” There were always high-profile fans, like Hugh Jackman, but most only whispered about their passion.",Here’s How Those Hot Jigsaw Puzzles Are Made,2020-04-08T07:35:01+0000,article,Business Day,News,Puzzles;Coronavirus (2019-nCoV);Quarantines
1158,"In this lesson, students will read about how the pandemic has affected one college class. Then they will reflect about what, if anything, the coronavirus crisis could mean for society and equality.",Featured Article: “College Made Them Feel Equal. The Virus Exposed How Unequal Their Lives Are.” by Nicholas Casey,Lesson of the Day: ‘College Made Them Feel Equal. The Virus Exposed How Unequal Their Lives Are.’,2020-04-08T08:00:05+0000,article,The Learning Network,News,
1159,"After the pandemic subsides, whether Beijing is praised or pilloried could determine the fate of its ambitions for global leadership.","HONG KONG — For months the Chinese government’s propaganda machine had been fending off criticism of Beijing’s handling of the coronavirus outbreak, and finally, it seemed to be finding an audience. Voices from the World Health Organization to the Serbian government to the rapper Cardi B hailed China’s approach as decisive and responsible.",China’s Coronavirus Battle Is Waning. Its Propaganda Fight Is Not.,2020-04-08T08:28:26+0000,article,World,News,Coronavirus (2019-nCoV);China;Politics and Government;Propaganda;United States International Relations;Communist Party of China;Xi Jinping;Epidemics
1160,Contentious talks over how to help economies decimated by the virus have become a pivotal political moment for the world’s richest bloc of nations.,"BRUSSELS — As a poorer, battered south asks a richer, frugal north for solidarity, you’d be forgiven for thinking the coronavirus is throwing Europe back into last decade’s economic catastrophe. You’d be wrong. This time is set to be far worse.","As Europe Confronts the Coronavirus, What Shape Will Solidarity Take?",2020-04-08T08:33:04+0000,article,World,News,Politics and Government;Coronavirus (2019-nCoV);Credit and Debt;Euro (Currency);Recession and Depression;Stocks and Bonds;Unemployment Insurance;European Central Bank;European Investment Bank;Eurozone;European Union;Europe
1161,Officials have promised a mass release of inmates from city jails to slow the spread of coronavirus. Critics say the government isn’t moving fast enough.,Officials have promised a mass release of inmates from city jails to slow the spread of coronavirus. Critics say the government isn’t moving fast enough.,How Coronavirus at Rikers Puts All of N.Y.C. at Risk,2020-04-08T08:45:01+0000,multimedia,U.S.,Video,"Coronavirus (2019-nCoV);Prisons and Prisoners;Quarantines;New York City;Probation and Parole;Epidemics;de Blasio, Bill;Rikers Island Prison Complex"
1162,There’s a dire need for medical and other supplies for hospitals. Some unexpected businesses are stepping up to help.,There’s a dire need for medical and other supplies for hospitals. Some unexpected businesses are stepping up to help.,Craft-Brewed Hand Sanitizer,2020-04-08T08:50:03+0000,multimedia,Opinion,Video,Beer;Coronavirus (2019-nCoV);Delaware;your-feed-opinionvideo
1163,The C.D.C. outlined how essential employees can go back to work even if they have been exposed. Scientists warn that the virus might not fade in warm weather.,This briefing has ended. Follow our live national updates and global coverage on the coronavirus epidemic.,Studies Show N.Y. Outbreak Originated in Europe,2020-04-08T08:54:37+0000,article,U.S.,News,Coronavirus (2019-nCoV)
1164,"Mark O’Connell visited tricked-out bunkers, wilderness reserves, space-colonizing conferences and other places where people are getting ready for the end of the world as we know it.","When Mark O’Connell began to work on his new book, “Notes From an Apocalypse,” four years ago, he was already thinking hard about the end times. “I was obsessed with the future, an obsession that manifested as an inability to conceive of there being any kind of future at all,” he writes. “Personal, professional and political anxieties had coalesced into a consuming apprehension of imminent catastrophe.” Widening inequality, surging nationalism, burning forests, melting ice caps: He describes an overwhelming sense of foreboding, the fear that whatever civilizational edifice has been erected was on the verge of total collapse.",‘Notes From an Apocalypse’ Is a Timely Tour of Preparing for the Worst,2020-04-08T09:00:01+0000,article,Books,Review,"O'Connell, Mark (Journalist);Books and Literature;Doomsday;Notes From an Apocalypse: A Personal Journey to the End of the World and Back (Book)"
1165,There’s a dire need for masks and gowns and other supplies. Some unexpected businesses are stepping up to help.,"With worrisome shortages of medical supplies, businesses around the country are manufacturing things they wouldn’t normally be making — everything from face masks to hand sanitizer.",Craft-Brewed Hand Sanitizer,2020-04-08T09:00:06+0000,article,Opinion,Op-Ed,Beer;Dogfish Head Craft Brewery;Coronavirus (2019-nCoV);your-feed-opinionvideo
1166,A regular workout was shown to ease depression and lift moods.,"During these trying times, exercise could provide indispensable mental-health support for many of us, according to a timely new study. The study finds that among a generally healthy but sedentary group of adults in their 20s, 30s and 40s, working out lowers levels of depression, hostility and other negative feelings.",Feeling Down? Anxious? Hostile? A 4-Day-a-Week Exercise Regimen May Help,2020-04-08T09:00:09+0000,article,Well,News,Exercise;Mental Health and Disorders;Anxiety and Stress;Happiness;Coronavirus (2019-nCoV)
1167,The rest of the country is giving us a hard time about having Mardi Gras. But Louisiana didn’t have a single confirmed Covid-19 case then.,"NEW ORLEANS — One recent afternoon, Mama, ready to run some errands, clips herself into the passenger seat of my Volkswagen sedan, disposable purple gloves on her hands, a dim glint in her eye.","Don’t Blame New Orleans, and Don’t Forget It",2020-04-08T09:00:09+0000,article,Opinion,Op-Ed,Coronavirus (2019-nCoV);Mardi Gras;New Orleans (La)
1168,"Hotels, some high-end, that have closed in recent weeks because of the coronavirus  have reopened as lodgings for workers on the front line.","Days after closing for the first time in its 200-year-history, Claridge’s, the storied luxury hotel in London’s Mayfair district reopened on April 3 to 40 doctors, nurses and other National Health Service workers responding to the coronavirus pandemic.",Hotels Open as ‘Comforting Refuge’ for Health Care Workers,2020-04-08T09:00:13+0000,article,Travel,News,"Travel and Vacations;Hotels and Travel Lodgings;Coronavirus (2019-nCoV);ACCOR SA;Claridge's (London, England, Hotel)"
1169,The most important factor in enabling the spread of pandemics in slums is the neglect of these marginalized populations by governing elites.,"Although the coronavirus was spread around the world by people who could afford to travel by airplanes and cruise ships, the virus now threatens the socially invisible and forgotten communities of urban slums.",A Billion People Live in Slums. Can They Survive the Virus?,2020-04-08T09:00:14+0000,article,Opinion,Op-Ed,Coronavirus (2019-nCoV);Quarantines;Ventilators (Medical);Epidemics;Preventive Medicine;Politics and Government;Income Inequality
1170,"Ellie Leonard’s transcription business has thrived, despite the arrival of automated services and advancing A.I. technology.","This article is part of our latest Artificial Intelligence special report, which focuses on how the technology continues to evolve and affect our lives.","In the Battle Against the Machines, She’s Holding Her Ground",2020-04-08T09:00:14+0000,article,Technology,News,Artificial Intelligence;Language and Languages;Computers and the Internet
1171,"Rockland County, N.Y., currently has the highest per capita rate of coronavirus infection in New York State.","About 25 miles northwest of New York City, local authorities have been waging a losing battle to curb the coronavirus outbreak: Rockland County has the highest per capita rate of infection in the state, and among the highest in the nation.",Fear and Frustration Rise as Virus Spikes in Jewish Enclaves,2020-04-08T09:00:16+0000,article,New York,News,Coronavirus (2019-nCoV);Quarantines;Jews and Judaism;MONSEY (NY);Spring Valley (NY);Rockland County (NY);New York State;Shutdowns (Institutional)
1172,Service journalism has become an important part of The Times’s coverage of the pandemic. The editors coordinating that effort are doing so from home.,"Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.","They Think of Your Coronavirus Questions, Then Search for the Answers",2020-04-08T09:00:17+0000,article,Reader Center,News,Work-Life Balance;Coronavirus (2019-nCoV);News and News Media;New York Times
1173,The M.T.A. has been criticized for its response to the outbreak. Now a staffing shortage has made it difficult to keep even a diminished system running.,"At least 41 transit workers have died, and more than 6,000 more have fallen sick or self-quarantined. Crew shortages have caused over 800 subway delays and forced 40 percent of train trips to be canceled in a single day. On one line the average wait time, usually a few minutes, ballooned to as high as 40 minutes. ",41 Transit Workers Dead: Crisis Takes Staggering Toll on Subways,2020-04-08T09:00:17+0000,article,New York,News,Transit Systems;Subways;Workplace Hazards and Violations;Labor and Jobs;Coronavirus (2019-nCoV);Protective Clothing and Gear;Epidemics;Masks;Metropolitan Transportation Authority;New York City Transit Authority;Transit Workers Union;New York City
