,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
795,"Facing off against the new Labour leader, Keir Starmer, in an eerily quiet Parliament, the prime minister seemed uncharacteristically defensive.","LONDON — For Prime Minister Boris Johnson of Britain, the political risks of running up the worst death toll in Europe from the coronavirus became starkly clear on Wednesday in a near-empty House of Commons, where he faced off for the first time against the new leader of the opposition, Keir Starmer.","As U.K. Deaths Mount, Political Terrain Gets Trickier for Boris Johnson",2020-05-06T18:17:54+0000,article,World,News,"Politics and Government;Coronavirus (2019-nCoV);Labour Party (Great Britain);House of Commons (Great Britain);Johnson, Boris;Starmer, Keir;Imperial College London;Ferguson, Neil M;London (England)"
796,"An independent panel has all the hallmarks of the United Nations, except potentially much less effective.","So, big surprise, I have not been asked to be on Facebook’s Supreme Court of content. I was all ready to do an anti-Sherman if called: I will accept if nominated and will serve if elected.",Who’s Up for the Job of Decontaminating Facebook?,2020-05-06T18:19:17+0000,article,Opinion,Op-Ed,Facebook Inc;Social Media;Human Rights and Human Rights Violations;Freedom of Speech and Expression
797,"New York City has suspended its composting program because of the coronavirus. Here’s an alternative that’s easy, clean and good for the climate.","New Yorkers have been through a lot over the last couple of months, but this felt personal: The city stopped picking up curbside compost this week and asked residents to instead discard their food scraps and yard waste with their trash.",The Compost by My Couch: How (and Why) I Started an Odorless Bin at Home,2020-05-06T18:26:04+0000,article,Climate,News,Greenhouse Gas Emissions;Compost;New York City;Environment;Global Warming
798,"As exhibitions around the world close, or cancel the next stops on their tours, logistical and emotional carnage follow.","The Ghent Altarpiece was never supposed to leave St. Bavo’s Cathedral again. Not after the 15th-century masterpiece was nearly destroyed by rioting Calvinists in 1566. Not after its panels had been stolen at least six times: once by Napoleon, later by the Nazis (who took the whole thing). Church leaders in Ghent, its Belgian home, were overjoyed in 1945, when the altar by Jan van Eyck and his brother Hubert was returned.","When the Virus Came, Some Museum Curators Lost Years of Work",2020-05-06T18:39:20+0000,article,Arts,News,"Art;Museums;Coronavirus (2019-nCoV);Museum of Fine Arts Ghent;van Eyck, Jan;Ghent (Belgium);Cezanne, Paul;Princeton University Art Museum;Royal Academy of Arts;Takis (1925-2019);Shutdowns (Institutional);Van Eyck: An Optical Revolution (Exhibit);Martens, Maximiliaan;Verleysen, Catherine"
799,"Separate lawsuits in California and Texas contend that egg producers or supermarkets charged excessive, illegal prices for eggs amid the coronavirus pandemic.","With Americans cooking much more at home, demand has grown for eggs — to scramble, fry, bake or crack into any number of meals. But it will cost you.",Are You Paying Extra for Eggs? Lawsuits Accuse Producers of Price Gouging,2020-05-06T18:44:29+0000,article,U.S.,News,"Eggs;Suits and Litigation (Civil);Price Gouging;Coronavirus (2019-nCoV);California;Texas;Paxton, Ken;Cal Maine Foods Inc;Costco Wholesale Corporation;Whole Foods Market Inc;Supermarkets and Grocery Stores"
800,Here’s what we know about the mysterious and frightening ailment that doctors are seeing in a small but growing number of very young Covid-19 patients.,"The coronavirus has largely spared children. Most confirmed to be infected have had only mild symptoms. But doctors in Europe and the United States have recently reported a troubling new phenomenon: Some children are becoming seriously ill with symptoms that can involve inflammation in the skin, eyes, blood vessels and heart.",A New Coronavirus Threat to Children,2020-05-06T18:57:51+0000,article,Health,News,Coronavirus (2019-nCoV);Pediatric Inflammatory Multisystem Syndrome (PIMS);Children and Childhood;Kawasaki Disease;your-feed-science;Frontiers Media SA (Frontiers in Pediatrics);internal-essential
801,"He helped lead the Lions to its only Ivy League title, in 1968, then studied at Oxford as a Rhodes Scholar.","Heyward Dotson, who helped lift Columbia University’s basketball team to its only Ivy League title, in 1968, and who later attended the University of Oxford on a Rhodes Scholarship, died on May 1 in the Bronx. He was 71. ","Heyward Dotson, 71, Dies; Lifted Columbia to Basketball Glory",2020-05-06T18:58:46+0000,article,Sports,Obituary (Obit),"Basketball;Basketball (College);Deaths (Obituaries);Columbia University;Ivy League;Dotson, Heyward"
802,Not a day goes by that I don’t come across a reference to your novel “Love in the Time of Cholera.” It’s impossible not to speculate about what you would have made of all this.,"Gabo,","A Letter to My Father, Gabriel García Márquez",2020-05-06T19:00:05+0000,article,Opinion,Op-Ed,"Garcia Marquez, Gabriel;Epidemics;One Hundred Years of Solitude (Book);Love in the Time of Cholera (Book);Books and Literature;Coronavirus (2019-nCoV)"
803,"The industry is profiting from the pandemic. It needs to pay back by cutting premiums and co-payments, help private practices and finance more protection and care.","A great paradox of this pandemic is that while Covid-19 is overwhelming the health care system, health care spending is down a whopping 18 percent. This is because discretionary surgical procedures and the use of other health care services have plunged. Hospitals and doctors are suffering financially while Americans are suffering physically.",How Health Insurers Can Be Heroes. Really.,2020-05-06T19:00:09+0000,article,Opinion,Op-Ed,Preventive Medicine;Health Insurance and Managed Care;Coronavirus (2019-nCoV);Telemedicine;Hospitals;Epidemics;Drugs (Pharmaceuticals);Medicine and Health;Protective Clothing and Gear;Bankruptcies
804,"For $399, this smartphone hits the high notes: speedy, a great camera and a nice screen. Took long enough, didn’t it?","Apple’s recently introduced $399 iPhone SE marks a turning point in consumer technology. It’s a smartphone that delivers all the tech that we care about, without making us pay through the nose for it.",Apple iPhone SE Review: A Superb Smartphone for a Humble Price,2020-05-06T19:12:14+0000,article,Technology,News,iPhone;Smartphones;Photography;Computers and the Internet;Cameras;Apple Inc
805,"The Florida Republican says liberal states like New York have been fiscally irresponsible. Also: The Supreme Court, by phone.",To the Editor:,Senator Rick Scott: Against ‘Blue-State Bailouts’,2020-05-06T19:17:49+0000,article,Opinion,Letter,"Coronavirus (2019-nCoV);Scott, Richard L;States (US);Budgets and Budgeting;Supreme Court (US)"
806,The vulnerabilities that Covid-19 has revealed were a predictable outgrowth of our market-based health care system.,"The arrival of Covid-19 has provided a nuclear-level stress test to the American health care system and our grade isn’t pretty: At least 71,100 dead, 1.2 million infected and 30 million unemployed; nursing homes, prisons and meat packing plants that have become hotbeds of infection. The actual numbers are certainly far higher, since there still hasn’t been enough testing to identify all those who have died or have been infected.","We Knew the Coronavirus Was Coming, Yet We Failed",2020-05-06T19:28:32+0000,article,Opinion,Op-Ed,Tests (Medical);Coronavirus (2019-nCoV);Ventilators (Medical);Health Insurance and Managed Care;Hospitals;Protective Clothing and Gear;Quarantines;Centers for Disease Control and Prevention;Food and Drug Administration
807,"Readers discuss how President Trump, Mike Pence, Joe Biden and Chris Christie are responding to the crisis and the push to revive the economy.",To the Editor:,Coronavirus: Too Soon to Call It Victory,2020-05-06T19:29:33+0000,article,Opinion,Letter,"Coronavirus (2019-nCoV);Biden, Joseph R Jr;Christie, Christopher J;Pence, Mike;Trump, Donald J;United States Politics and Government"
808,"India lockdown, Vladimir Putin, black holes: Here’s what you need to know.","Part of India’s success in curbing the coronavirus outbreak was its fierce lockdown — the largest in the world. But now that restrictions on movement are being lifted, the dangerous contagion appears to be spreading.",Your Thursday Briefing,2020-05-06T19:31:30+0000,article,Briefing,briefing,
809,Latinas and ambivalent Latino voters are key to winning back the White House in 2020.,"The stars are aligned for 2020 to be a breakout year for the political participation of the Latino community, the largest minority group in the electorate at 32 million. Joe Biden will have a hard time beating Donald Trump without achieving new levels of support. But if Democrats don’t act, we predict nearly 60 percent of eligible Latino voters in battleground states will stay home.",These Are the Voters Who Could Decide the Election,2020-05-06T19:50:18+0000,article,Opinion,Op-Ed,Hispanic-Americans;Presidential Election of 2020;Women and Girls;Polls and Public Opinion
810,"Migraine sufferers who learned yoga, in addition to their standard medications, had fewer and less intense headaches.","Yoga may help migraine sufferers get some relief, a new study suggests.",Yoga May Help Ease Migraines,2020-05-06T20:00:03+0000,article,Well,News,Yoga;Migraine Headaches;Exercise
811,"Big U.S. automakers have kept the lights on at a few factories, including a General Motors plant in Indiana making the Corvette chassis.","As union officials grew concerned about factory safety, the three big U.S. automakers announced in March that they would shutter their North American operations, sending home roughly 150,000 workers.","An Auto Plant Shutdown, With a Loophole for Corvette Workers",2020-05-06T20:06:20+0000,article,Business Day,News,Automobiles;Shutdowns (Institutional);Factories and Manufacturing;United Automobile Workers;General Motors;Bowling Green (Ky);Coronavirus (2019-nCoV);Bedford (Ind)
812,"Outside economists have criticized a model built by economic advisers in the Trump administration, which appears to predict zero coronavirus deaths in the United States by mid-May.","WASHINGTON — The White House Council of Economic Advisers posted a chart to its Twitter account on Tuesday. That’s not unusual; the point of the account is, very often, to post charts. But this one set off a firestorm because of a series of pink dots on the tail end of a curve.",No Virus Deaths by Mid-May? White House Economists Say They Didn’t Forecast Early End to Fatalities,2020-05-06T20:10:31+0000,article,Business Day,News,United States Economy;United States Politics and Government;Deaths (Fatalities);Ventilators (Medical);Computers and the Internet;Quarantines;Unemployment
813,"A rock climber, tinkerer and musician, he was a general surgeon who died of the novel coronavirus after volunteering to help Covid-19 patients.",This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.,"Dr. Barry Webber, Surgeon Who Stuck With His Patients, Dies at 67",2020-05-06T20:11:58+0000,article,Obituaries,Obituary (Obit),"Deaths (Obituaries);Coronavirus (2019-nCoV);Hospitals;Webber, Barry (1953-2020);Surgery and Surgeons"
814,"Ms. Erdman, who first came to wide notice as a choreographer in the 1940s, often focused in her work on the inner lives of women.","Jean Erdman, a modern dancer, choreographer and theater director whose work was suffused with the dreamlike aura of myth and legend, died on Monday in Kailua, Hawaii.  She was 104.","Jean Erdman, a Dancer Moved by Myth, Is Dead at 104",2020-05-06T20:13:30+0000,article,Arts,Obituary (Obit),"Deaths (Obituaries);Erdman, Jean;Dancing;Theater"
815,The Centers for Disease Control and Prevention confirmed that detention facilities are hot spots for infection and recommended regular symptom screenings.,"Jails and prisons are among the most challenging places to control the outbreak of the coronavirus. Similar to cruise ships and nursing homes, detention facilities have crowded living spaces and shared dining areas, as well as communal bathrooms and a lack of space to isolate infected detainees, all of which makes physical distancing practices difficult to achieve.","To Fight Virus in Prisons, C.D.C. Suggests More Screenings",2020-05-06T20:28:04+0000,article,Health,News,Coronavirus (2019-nCoV);Deaths (Fatalities);Quarantines;Centers for Disease Control and Prevention;Prisons and Prisoners
816,The court ruling clears the last major obstacle to Mr. Netanyahu’s claiming a record fifth term as Israel’s leader.,"JERUSALEM — In a ruling late Wednesday, Israel’s Supreme Court refused to bar Prime Minister Benjamin Netanyahu from forming a government, clearing the last major obstacle to his claiming a record fifth term as Israel’s leader.","Israeli High Court Lets Netanyahu Form Government, Despite Indictments",2020-05-06T20:29:44+0000,article,World,News,"Israel;Netanyahu, Benjamin;Gantz, Benny;Politics and Government"
817,Officials are scrambling to find ways to protect residents against dueling threats of extreme heat and the coronavirus.,"WASHINGTON — Temperatures in Phoenix are expected to hit 105 this week. Sacramento has already broken heat records recently, as have Galveston, Texas, Salt Lake City and Fort Myers, Fla.","Coronavirus Makes Cooling Centers Risky, Just as Scorching Weather Hits",2020-05-06T20:32:14+0000,article,Climate,News,Coronavirus (2019-nCoV);Temperature;Air Conditioning;Homeless Persons;Elderly;Quarantines;Phoenix (Ariz);New York City;United States;Richmond (Va);Coronavirus Risks and Safety Concerns
818,Judge Justin Walker seems headed for confirmation to an important appeals court despite concerns by critics that he would help unravel the Affordable Care Act.,"Judge Justin Walker, President Trump’s pick for an influential appeals court, faced brutal questioning from Senate Democrats on Wednesday over his views on health care policy, as the 37-year-old nominee sought to dispel criticism that he was too inexperienced and ideologically driven for the post.","Democrats Press Judicial Nominee, a McConnell Protégé, on Health Care Views",2020-05-06T20:36:55+0000,article,U.S.,News,"United States Politics and Government;Patient Protection and Affordable Care Act (2010);Appeals Courts (US);Appointments and Executive Changes;Senate;McConnell, Mitch;Walker, Justin R"
819,About 450 employees will be affected by coronavirus cost-savings measures.,"Facing severe financial losses as a result of the pandemic, the American Museum of Natural History announced on Wednesday that it would cut its full-time staff by about 200 people, amounting to dozens of layoffs, and put about 250 other full-time employees on indefinite furlough.",Natural History Museum Slashing Staff With Layoffs and Furloughs,2020-05-06T20:56:01+0000,article,Arts,News,"Museums;Layoffs and Job Reductions;Coronavirus (2019-nCoV);AMERICAN MUSEUM OF NATURAL HISTORY;Futter, Ellen V"
820,He was a career military officer who rose through the ranks and became the highest-profile Afghan to die after infection by the novel coronavirus.,This obituary is part of a series about people who died in the coronavirus pandemic. Read about others here,"Munir Mangal, Afghan General and Police Commander, Dies at 70",2020-05-06T20:58:44+0000,article,Obituaries,Obituary (Obit),"Afghanistan War (2001- );Deaths (Obituaries);Coronavirus (2019-nCoV);Afghan National Police;Mangal, Munir Mohamad (1950-2020)"
821,Europe’s largest democracy is now confident enough to lift most restrictions on businesses and schools.,"BERLIN — Germany was a leader in the West in taking on the coronavirus pandemic, and then a leader in the calibrated restarting of public life. On Wednesday, Chancellor Angela Merkel had a hopeful message for the nation: The experiment was working.",Germany’s Reopening Offers Hope for a Semblance of Normal Life,2020-05-06T21:14:03+0000,article,World,News,"Shutdowns (Institutional);Coronavirus (2019-nCoV);German Bundesliga;Germany;Merkel, Angela;Politics and Government"
822,"The three teenagers were killed in a shooting at Golden West High School in Visalia, Calif. The police said they were not students there.","Three teenagers were killed in a shooting late Tuesday night in a high school parking lot in Central California, the police said.",3 People Killed in Shooting at California High School Parking Lot,2020-05-06T21:22:24+0000,article,U.S.,News,"School Shootings and Armed Attacks;Golden West High School (Visalia, Calif);Visalia (Calif)"
823,"A Metropolitan Opera mainstay, she sang some 680 performances of more than 50 roles there, often in starry casts. She made her Broadway debut at 82.","Rosalind Elias, an American mezzo-soprano with a rich voice and vibrant stage presence who was a mainstay of the Metropolitan Opera for more than 40 years, died on Sunday in Manhattan. She was 90.","Rosalind Elias, a Popular American Mezzo-Soprano, Dies at 90",2020-05-06T21:23:24+0000,article,Arts,Obituary (Obit),"Elias, Rosalind;Theater;Opera;Deaths (Obituaries);Follies (Play);Metropolitan Opera"
824,"We asked readers to tell us about the walks they are taking, what they see on their travels and how they feel as they cover old ground or forge new paths. ","Many people in the United States are spending most of their time at home, whether by choice, by government order or for a lack of anywhere else to go. With the coronavirus sickening thousands more each day, a walk outside is one of the few options for escaping the drumbeat of bad news.",One Foot in Front of the Other: How a Daily Walk Helps Us Cope,2020-05-06T21:29:37+0000,article,U.S.,News,Coronavirus (2019-nCoV);Walking;Quarantines;Flowers and Plants
825,Democrats are seeking to raise benefits as research shows a rise in food insecurity without modern precedent amid the pandemic. But Republicans have balked at a long-term expansion of the program.,"WASHINGTON — As a padlocked economy leaves millions of Americans without paychecks, lines outside food banks have stretched for miles, prompting some of the overwhelmed charities to seek help from the National Guard.","As Hunger Swells, Food Stamps Become a Partisan Flash Point",2020-05-06T21:41:50+0000,article,U.S.,News,"Food Stamps;United States Economy;United States Politics and Government;Food;Welfare (US);Coronavirus (2019-nCoV);Poverty;Children and Childhood;Democratic Party;Republican Party;Trump, Donald J;House of Representatives;Senate"
826,Listen to this podcast episode. Then record a voice memo.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher,"Modern Love Podcast: Gillian Jacobs Reads ‘To Fall in Love With Anyone, Do This’",2020-05-06T21:57:56+0000,article,Style,News,"Love (Emotion);Web-Original Programming;Podcasts;Quarantines;Jacobs, Gillian;Catron, Mandy Len"
827,"The coalition, which includes Amazon, plans to pour $2 million into ads opposing President Trump’s call for higher package delivery rates and pressing for Congress to help the service.","A coalition of online retailers backed by Amazon began a seven-figure advertising blitz on Wednesday opposing President Trump’s demand that the beleaguered United States Postal Service ratchet up its package delivery rates to avoid bankruptcy amid the coronavirus crisis, its top lobbyist said.",Online Retailers Spend Millions on Ads Backing Postal Service Bailout,2020-05-06T22:06:17+0000,article,U.S.,News,"Postal Service and Post Offices;Postal Service (US);United States Politics and Government;Coronavirus Aid, Relief, and Economic Security Act (2020);E-Commerce;AMAZON.COM INC;United Parcel Service Inc;Bezos, Jeffrey P;Trump, Donald J;CVS Caremark Corporation;Fedex Corporation;House of Representatives;Senate"
828,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.) ,"Food Stamps, Economy, Val Kilmer: Your Wednesday Evening Briefing",2020-05-06T22:18:46+0000,article,Briefing,briefing,
829,County health officials in Washington State walked back earlier claims that young people were gathering in a deliberate attempt to be exposed to the coronavirus.,"SEATTLE — Amid growing impatience over stay-at-home orders and rising unemployment, public health experts have worried that some people may try to expose themselves to the coronavirus in a risky bid to gain immunity.",‘Covid-19 Parties’ Probably Didn’t Involve Intentional Spread,2020-05-06T22:21:49+0000,article,U.S.,News,Coronavirus (2019-nCoV);Parties (Social);Epidemics;Walla Walla (Wash);Washington (State);Quarantines
830,Business owners who took out loans under the Paycheck Protection Program thought converting them to grants would be easy. It’s not.,"WASHINGTON — The embattled small business lending program at the center of the Trump administration’s economic rescue is running into a new set of challenges, one that threatens to saddle borrowers with huge debt loads, as banks begin the tricky task of proving the loans they extended actually met the government’s strict and shifting terms.",Small Businesses Counting on Loan Forgiveness Could Be Stuck With Debt,2020-05-06T22:37:23+0000,article,Business Day,News,"Small Business;Shutdowns (Institutional);Coronavirus Aid, Relief, and Economic Security Act (2020);Credit and Debt;United States Economy;Economic Conditions and Trends;Wages and Salaries;Small Business Administration;Treasury Department;Independent Community Bankers of America;Mnuchin, Steven T;Trump, Donald J"
831,New forecasts predict a 7.4 percent economic collapse and risks of even worse decline if the reopening triggers a second virus wave.,"BRUSSELS — The good news for Europe is that the worst of the pandemic is beginning to ease. This week deaths in Italy hit a nearly two-month low. And the German leader Angela Merkel announced that schools, day care centers and restaurants would reopen in the next few days.","E.U. Is Facing Its Worst Recession Ever. Watch Out, World.",2020-05-06T22:38:27+0000,article,Business Day,News,European Union;Recession and Depression;Euro (Currency);Coronavirus (2019-nCoV);Economic Conditions and Trends;Eurozone;Europe;European Commission;Germany;International Trade and World Market
832,"The F.C.C. levied the largest civil penalty in its history against a conservative owner of local TV stations, scuttling its ambitious merger plans.","Sinclair Broadcast Group was meant to be the new Fox News, a conservative media outlet that would become an even more vocal proponent of President Trump and his policies as it took control of local televisions from coast to coast. As Sinclair’s leaders forged ties with the White House, the company’s move to buy a rival group of TV stations at one point appeared assured.",Sinclair Wanted to Rival Fox News. Now It Faces a $48 Million Fine.,2020-05-06T22:42:24+0000,article,Business Day,News,"Fines (Penalties);Mergers, Acquisitions and Divestitures;Sinclair Broadcast Group Inc;Federal Communications Commission;Pai, Ajit"
833,"With the selection of Mustafa al-Kadhimi, Iraq has its first real government in more than five months. He will confront an array of daunting problems.","BAGHDAD — Iraq’s Parliament chose an American-backed former intelligence chief as the new prime minister early Thursday morning, giving the country its first real government in more than five months as it confronts an array of potentially crippling crises.","Iraq Chooses New Prime Minister, an Ex-Intelligence Chief Backed by U.S.",2020-05-06T22:43:56+0000,article,World,News,"Iraq;Politics and Government;Kadhimi, Mustafa al-;Legislatures and Parliaments;Coronavirus (2019-nCoV);International Relations;Iran;United States International Relations"
834,He took part in the storied San Francisco reading where Allen Ginsberg unveiled a version of “Howl.” He went on to have his own moments of fame and notoriety.,"Michael McClure, who at 22 helped usher in the Beat movement as part of a famed poetry reading at the Six Gallery in San Francisco, then went on to a long and varied career as a poet, playwright, novelist and lyricist, died on Monday at his home in Oakland, Calif. He was 87.","Michael McClure, Present at Beat Poetry’s Birth, Dies at 87",2020-05-06T23:25:18+0000,article,Books,Obituary (Obit),"McClure, Michael;Deaths (Obituaries);Poetry and Poets;Writing and Writers;Theater;Ginsberg, Allen;San Francisco (Calif);The Beard (Play)"
835,Some astronomers who have criticized the company’s orbital internet constellation were encouraged by the measures it announced.,Perhaps the night sky has been saved.,SpaceX Plans Sunshades to Save Night Skies From Starlink Satellites,2020-05-06T23:32:17+0000,article,Science,News,Space and Astronomy;Satellites;Space Exploration Technologies Corp;Science and Technology;Private Spaceflight;Telescopes and Observatories;Research;Computers and the Internet;Stars and Galaxies
836,"Millions of Italians went back to the office this week. But with schools and day care closed and grandparents at risk, many feel the coronavirus has upended their futures as working parents.","ROME — When Chiara Monti went to her office on Monday morning, she joined millions of Italians returning to work after nearly two months of being on lockdown because of the coronavirus. And when she arrived, she immediately went to the personnel office and asked to have her hours reduced.",Parents Nervously Return to Work in Italy. Children Are Still at Home.,2020-05-06T23:34:33+0000,article,World,News,"Italy;Children and Childhood;Coronavirus (2019-nCoV);Women and Girls;Parenting;Telecommuting;Child Care;Conte, Giuseppe"
837,"The commander of troops in Europe, he had faced enemy fire in three wars before emerging with only cuts from a rocket attack by radical West German leftists in 1981.","Gen. Frederick Kroesen led combat troops in three wars, held major Army command posts and served as vice chief of staff of the Army.","Gen. Frederick Kroesen, 97, Dies; Survived a Terrorist Attack",2020-05-06T23:37:46+0000,article,U.S.,Obituary (Obit),"Kroesen, Frederick (1923-2020);United States Defense and Military Forces;Terrorism;Assassinations and Attempted Assassinations;Deaths (Obituaries);Baader-Meinhof Gang;Red Army Faction;United States Army"
838,The White House plans to shift the coronavirus task force to focus more on economics.,"On Tuesday, as the number of reported deaths from Covid-19 in the United States topped 70,000, the Trump administration declared “mission accomplished” for Phase 1 of its fight against the coronavirus.",Is This What ‘Tremendous Progress’ Feels Like?,2020-05-06T23:38:26+0000,article,Opinion,Editorial,"Coronavirus (2019-nCoV);United States Politics and Government;Quarantines;Epidemics;Centers for Disease Control and Prevention;Trump, Donald J;Kushner, Jared"
839,Magical thinking won’t protect us.,"When Michael T. Osterholm, a prominent epidemiologist, heard that the White House coronavirus task force was “ramping up” its work this month, he was elated. Maybe now the United States would finally tackle the virus with the seriousness needed.",The Virus Is Winning,2020-05-06T23:41:01+0000,article,Opinion,Op-Ed,"Coronavirus (2019-nCoV);Tests (Medical);Coronavirus Aid, Relief, and Economic Security Act (2020);States (US);Vaccination and Immunization;Epidemics;Sewers and Sewage;Trump, Donald J;Osterholm, Michael T"
840,"We spoke to the chief executive of Time’s Up about Joe Biden, Tara Reade and what this moment says about how the country thinks about sexual misconduct.",Sign up here to get On Politics in your inbox every weekday.,"‘I’m Sure for American Women, This Is Frustrating’",2020-05-06T23:44:18+0000,article,U.S.,News,"Presidential Election of 2020;#MeToo Movement;Sexual Harassment;Women and Girls;Time's Up;Biden, Joseph R Jr;Reade, Tara"
841,What happens when voyages go viral.,"If senators are going to hang around Washington, they really ought to do something about cruise ships.",Lots to Lose on a Cruise,2020-05-06T23:57:01+0000,article,Opinion,Op-Ed,"Cruises;Coronavirus (2019-nCoV);United States Politics and Government;Carnival Corporation;Trump, Donald J;Arison, Micky"
842,"The president’s cure-can’t-be-worse-than-the-disease logic is clear: As bad as the virus may be, the cost of the virtual national lockdown has grown too high.","WASHINGTON — Confronted with America’s worst public health crisis in generations, President Trump declared himself a wartime president. Now he has begun doing what past commanders have done when a war goes badly: Declare victory and go home.",Trump’s New Coronavirus Message: Time to Move On to the Economic Recovery,2020-05-07T00:02:06+0000,article,U.S.,News Analysis,"Deaths (Fatalities);United States Politics and Government;United States Economy;Coronavirus (2019-nCoV);Trump, Donald J;Epidemics;United States"
843,People who have recovered from Covid-19 describe what it really feels like to endure the disease.,"The official list of Covid-19 symptoms is familiar — fever, dry cough, shortness of breath and, in some cases, headache, chills, and loss of taste or smell.",Coronavirus Briefing: What Happened Today,2020-05-07T00:04:55+0000,article,U.S.,briefing,Coronavirus (2019-nCoV)
844,"Corrections that appeared in print on Thursday, May 7, 2020.","An article on Wednesday about an increase in coronavirus cases in U.S. cities beyond New York misspelled the surname of the wife of an imam who has counseled workers at meatpacking plants. She is Qudsia Hussaini, not Hussein.","Corrections: May 7, 2020",2020-05-07T00:26:35+0000,article,Corrections,Correction,
845,The president said the resolution was an “insulting” move to limit his powers as commander in chief.,"WASHINGTON — President Trump vetoed a Senate resolution on Wednesday that would have required him to seek congressional authorization before taking military action against Iran, rejecting a rare effort by the chamber to curb his authority and reasserting broad power to use military force.",Trump Vetoes Measure Demanding Congressional Approval for Iran Conflict,2020-05-07T01:42:17+0000,article,U.S.,News,"United States Politics and Government;Vetoes (US);United States Defense and Military Forces;United States International Relations;War and Emergency Powers (US);Republican Party;Senate;Democratic Party;House of Representatives;Kaine, Timothy M;Trump, Donald J;Suleimani, Qassim"
846,Bruce Haight and Peter A. Collins turn things around.,"THURSDAY PUZZLE — A brief one today, as I attempt to catch up on all the things I do when I am not telling you stories about hormonal pigs or embarrassing experiences with my mother in the local head shop. You will be in the strong yet supple hands of Caitlin Lovinger until I return for the Tuesday puzzle.",Playing Things Low-Key,2020-05-07T02:00:04+0000,article,Crosswords & Games,News,Crossword Puzzles
847,"Quotation of the Day for Thursday, May 7, 2020.",“We’ve been preparing for the big one for some time.”,"Quotation of the Day: For American Samoa, Opting to Slam Shut Its Doors Has Worked",2020-05-07T02:10:22+0000,article,Today’s Paper,Quote,
848,Another black man falsely assumed to be a criminal is dead.,[Update: Gregory McMichael and Travis McMichael Have Been Charged with Murder in the Killing of Ahmaud Arbery],The Killing of Ahmaud Arbery,2020-05-07T02:16:31+0000,article,Opinion,Op-Ed,"Black People;Blacks;Race and Ethnicity;Vigilantes;Murders, Attempted Murders and Homicides;Self-Defense;Arbery, Ahmaud (1994-2020);McMichael, Gregory (1955- );McMichael, Travis (1986- );Georgia"
849,Here’s what you need to know.,"Despite spotty signs that the coronavirus pandemic is easing, the European Commission projected that Europe’s economy will shrink by 7.4 percent this year, the deepest recession in its history.","Recession, Germany, U.S. Hunger: Your Thursday Briefing",2020-05-07T03:20:19+0000,article,Briefing,briefing,
850,"The Hall of Fame quarterback was the unknowing recipient of money intended to help needy families in his home state, Mississippi, officials said.","The Hall of Fame quarterback Brett Favre will repay the state of Mississippi $1.1 million in speaking fees for appearances that he has never made, money that should have gone to needy families but was misspent by public officials, the state auditor said on Wednesday.","Brett Favre to Repay $1.1 Million for Speeches He Didn’t Make, Auditor Says",2020-05-07T03:46:08+0000,article,U.S.,News,"Football;Embezzlement;Mississippi Community Education Center;Mississippi Department of Human Services;Favre, Brett;DiBiase, Brett;Mississippi"
851,The early-morning ESPN telecasts of Korea Baseball Organization games are a reminder of the sport's long-treasured constancy and of what its absence has meant this spring.,"One of baseball’s enduring, endearing delights is its role as the background noise to a sports fan’s life. For six months, you never really have to wonder if your team is playing that day. With only scattered exceptions, it is — and if it’s not, a bunch of other teams are right there waiting for you.",Baseball From Korea: A Filling Breakfast for Bereft Fans,2020-05-07T04:00:31+0000,article,Sports,News,Baseball;Television;Doosan Bears;Korea Baseball Organization;ESPN;Shutdowns (Institutional);Quarantine (Life and Culture);LG Twins;South Korea
852,Residents in eastern India woke up in the middle of the night surrounded by a cloud of styrene vapor. Many couldn’t breathe.,"NEW DELHI — D.V.S.S. Ramana, who lives about a mile from an industrial plant in eastern India, said he woke up early Thursday morning enveloped in a strange white mist.He started coughing. His eyes burned. He flipped on his TV to learn that a cloud of toxic vapor had just escaped from a nearby plastics factory owned by the South Korean industrial giant LG Corp. in the Indian coastal city of Visakhapatnam.",Gas Leak in India at LG Factory Kills 11 and Sickens Hundreds,2020-05-07T04:01:32+0000,article,World,News,Visakhapatnam Gas Leak (2020);Hazardous and Toxic Substances;Factories and Manufacturing;Accidents and Safety;India;Visakhapatnam (India);LG Chem Ltd;Deaths (Fatalities);Styrene
853,The latest on stock market and business news during the coronavirus outbreak.,This briefing is no longer updating. Read the latest developments in the coronavirus outbreak here.,"Stocks Rise, With Tech Index Now Up for 2020",2020-05-07T04:01:32+0000,article,Business Day,News,United States Economy;Coronavirus (2019-nCoV);Standard & Poor's 500-Stock Index;Stocks and Bonds
