,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1009,The mobile wallet service is a cautionary tale of how apps born at least a decade ago may be exposing more information than you would like.,"There’s an app for snooping on your friends, family and colleagues to find out about their fancy dinners, the people they are dating and the parties they are attending that you weren’t invited to.",This Is a Reminder That You’re Probably Oversharing on Venmo,2023-08-09T09:00:23+0000,article,Technology,News,Mobile Commerce and Payments;Mobile Applications;Privacy;Content Type: Service;Computers and the Internet;Venmo
1010,"New books by Juno Dawson, Emma Mieko Candon and Alexander Darwin.","Juno Dawson’s “Her Majesty’s Royal Coven” ended on a shocking cliffhanger (which I will spoil at the end of this paragraph), and THE SHADOW CABINET (Penguin Books, 508 pp., paperback, $17) picks up where it left off. The first book introduced Niamh, Helena, Leonie and Elle, modern-day witches with a friendship modeled on the Spice Girls. Largely absent was Ciara, Niamh’s twin sister, who was in a nine-year coma after picking the wrong side of a war. At the end of the book, Ciara wakes, magically swaps bodies with Niamh and kills her.","Witches, Robots and Martial Artists, Ready for Battle",2023-08-09T09:00:36+0000,article,Books,Review,"Books and Literature;Dawson, Juno;The Archive Undying (Book);Candon, Emma Mieko;The Combat Codes (Book);Darwin, Alexander;The Shadow Cabinet (Book);genre-books-science-fiction"
1011,"For women maybe first, and for men too, eventually, less wedlock means more woe.","Between the middle of the 1970s and the late 2010s, in their responses to the General Social Survey, American women reported themselves to be steadily unhappier. The trend was not drastic, but it was consistent: Women were less happy in the 1980s than they were in the 1970s, less happy in the Obama era than the Clinton era, and still less happy under Trump.",Why Barbie and Ken Need Each Other,2023-08-09T09:00:36+0000,article,Opinion,Op-Ed,"Marriages;Happiness;Women's Rights;Men and Boys;Women and Girls;Movies;Gerwig, Greta;Gosling, Ryan;Robbie, Margot;Barbie (Movie);Conservatism (US Politics);Knowles, Michael;Dating and Relationships"
1012,"Repeatedly switching jobs has long been a red flag for employers. That’s changing as Gen Z and younger Millennials embrace the upsides, but downsides persist.","Pranav Ravikumar has held three jobs since college, and he’s only 24. One month after graduating in December 2020, he cycled through two rotations of a management training program at the pharmaceutical company Abbott. Mr. Ravikumar became an e-commerce analyst, but he wanted the kind of faster-paced work found at consulting firms and start-ups. The job at Abbott also required him to move to Columbus, Ohio, far from family and friends in Washington, D.C.","For Younger Workers, Job Hopping Has Lost Its Stigma. Should It?",2023-08-09T09:00:39+0000,article,Business Day,News,Labor and Jobs;Hiring and Promotion;Careers and Professions;Generation Z;Millennial Generation;Start-ups;United States
1013,The arguments in favor of putting the Trump trials on TV are missing key considerations on safety and integrity.,"As the indictments against former President Donald Trump multiply, TV and print media commentators as well as members of Congress have called for cameras in the courtroom. They claim that broadcasting the trials will increase the public’s understanding of the charges and the evidence against Mr. Trump and that it is the only way there can be full transparency. Even Mr. Trump’s lawyer John Lauro says he wants the American public to see “what kind of prosecution is going on.”",Why Televising the Trump Trials Is a Bad Idea,2023-08-09T09:00:41+0000,article,Opinion,Op-Ed,"Federal Criminal Case Against Trump (2020 Election Case);Decisions and Verdicts;New York State Criminal Case Against Trump (71543-23);Cameras;Courts and the Judiciary;Bragg, Alvin;CARROLL, E JEAN;Kaplan, Lewis A;Lauro, John F;Simpson, O J;Trump, Donald J;United States"
1014,"After “Friday Night Lights” and several box-office disappointments, he has hit his stride as a character actor. “Painkiller” on Netflix is his most personal project yet.",There are easier ways.,Taylor Kitsch Is No Longer the Next Big Thing. He’s OK With That.,2023-08-09T09:00:41+0000,article,Arts,News,"Television;internal-sub-only;Netflix Inc;Kitsch, Taylor;Berg, Peter;Painkiller (TV Program);Content Type: Personal Profile;Actors and Actresses"
1015,Too few schools have used Covid relief funds to improve air quality properly.,"Two years ago, we got a chance to assure parents and teachers, in any future epidemic, that the air in classrooms was safer, making it easier for children to attend school in person and avoid learning loss and isolation.",Why Haven’t We Made It Safer to Breathe in Classrooms?,2023-08-09T09:00:43+0000,article,Opinion,Op-Ed,"Heating, Ventilation and Cooling (HVAC);Air Pollution;Education (K-12);Regulation and Deregulation of Industry;Filters;Coronavirus (2019-nCoV);Workplace Hazards and Violations;Consumer Protection;Ultraviolet Light;Environmental Protection Agency;Education Department (US);Centers for Disease Control and Prevention;United States;American Rescue Plan (2021)"
1016,"New books by Rebecca Turkewitz, Tobi Ogundiran and Paul Tremblay captivate with fresh terrors.","What becomes eerily palpable in Rebecca Turkewitz’s collection HERE IN THE NIGHT: Stories (Black Lawrence Press, 171 pp., paperback, $21.95) aren’t the specters or vengeful spirits, but the stories people tell about them. A teenage girl makes up a ghost tale with her crush in an attic, and “feels the story taking shape around them.” A receptionist at a New Hampshire hotel fakes evidence that the building is haunted by a local drowned woman, and then ends up seeing her everywhere: “in the faces of the college girls who come for a summer weekend, their hair heavy with saltwater, their eyes trained on the white-capped waves.” One character discovers that she’s the subject of a campus ghost story at her alma mater, a yarn that echoes into an uncanny reality.",Horror Stories That’ll Leave You Haunted and Bewitched,2023-08-09T09:00:43+0000,article,Books,Review,"Books and Literature;Tremblay, Paul G (1971- );Here in the Night: Stories (Book);Jackal, Jackal: Tales of the Dark and Fantastic (Book);Turkewitz, Rebecca;Ogundiran, Tobi"
1017,"Barbara Kingsolver, whose Pulitzer-winning “Demon Copperhead” offered a variegated portrait of the region, guides readers through a literary landscape “as bracing and complex as a tumbling mountain creek.”","Appalachia is a region and a mind-set. Our devotion to our place belies the fact that we’re hard to pin down on a map: a swath of highlands crossing parts of Georgia, Tennessee, North Carolina, Virginia and the coal country of Kentucky and West Virginia, plus a smidgen of Pennsylvania and points north. State lines make little sense here; we have more in common with other mountain communities than with the far ends of our states and their capitals. Appalachia has few large cities, our economies are land-based and, unless you live here, we’re probably not what you think.",Read Your Way Through Appalachia,2023-08-09T09:00:44+0000,article,Books,News,"Books and Literature;APPALACHIAN REGION;Writing Appalachia: An Anthology (Book);Lloyd, Theresa (Editor);Ledford, Katherine E;Ramp Hollow: The Ordeal of Appalachia (Book);Stoll, Steven;Poetry and Poets;Manning, Maurice (1966- );Bucolics: Poems (Book);Wright, James (1927-80);The Branch Will Not Break: 20th Century Nature Poems of North America (Book);Miller, Jim Wayne;The Brier Poems (Book);Walker, Frank X;Affrilachia: Poems (Book);This Day: Collected and New Sabbath Poems (Book);Berry, Wendell;House, Silas (1971- );Clay's Quilt (Book);A Parchment of Leaves (Book);The Coal Tattoo (Book);Smith, Lee (1944- );Fair and Tender Ladies (Book);Pancake, Breece D'J;Giardina, Denise;Storming Heaven (Book);Pancake, Ann;Strange as This Weather Has Been (Book);Clapsaddle, Annette Saunooke;Even as We Breathe (Book);Mehta, Rahul;Quarantine (Book);Hindman Settlement School (Hindman, Ky);Content Type: Service;Appalshop;Wolfe, Thomas Clayton;Look Homeward, Angel (Book);Frazier, Charles;Cold Mountain (Book);Weidensaul, Scott;Mountains of the Heart: A Natural History of the Appalachians (Book);A Literary Field Guide to Southern Appalachia (Book);Donahue, Arwen;Landings: A Crooked Creek Farm Year (Book);Stryk, Suzanne;The Middle of Somewhere (Book);Arnow, Harriette Simpson;Writing and Writers;Giovanni, Nikki;Hooks, Bell;Wilkinson, Crystal (1962- );Lyon, George Ella;McLarney, Rose;Street, Laura-Gray (1962- )"
1018,"An Arts and Crafts house in Minneapolis, a Tudor Revival home in Asheville and a Mediterranean-style retreat in Fort Lauderdale.","This house is on a wide, tree-lined street half a block from Lake of the Isles, where a walking trail winds around the water and an outdoor skating rink is a popular gathering spot in the winter.","$3 Million Homes in Minnesota, North Carolina and Florida",2023-08-09T09:00:48+0000,article,Real Estate,News,Real Estate and Housing (Residential);Asheville (NC);Fort Lauderdale (Fla);Minneapolis (Minn);Content Type: Service
1019,"La La Land’s TikTok videos started as an extension of the company’s “kindness mission.” The company has built a following of 6.6 million, showing “how powerful simple acts of kindness are.”",More Than Likes is a series about social media personalities who are trying to do positive things for their communities.,Can Complimenting Strangers Change the World? This Cafe Thinks So.,2023-08-09T09:00:48+0000,article,Style,News,Social Media;TikTok (ByteDance);Coffeehouses;Dallas (Tex);La La Land Kind Cafe
1020,Narendra Modi’s intolerant brand of Hindu supremacy threatens to turn India into a conflict zone.,"Indian social media is a brutal place, a window on the everyday hatred and violence that has come to colonize the country in the nine years since Prime Minister Narendra Modi’s government came to power. But the images from the northeastern state of Manipur that began circulating in July were shocking even by those low standards.",India Is on the Brink,2023-08-09T09:00:48+0000,article,Opinion,Op-Ed,"India;Hinduism;Muslims and Islam;Vigilantes;Politics and Government;Minorities;Bharatiya Janata Party;Modi, Narendra"
1021,Having an ecologically responsible landscape doesn’t mean you need to get rid of your favorite plants: “It’s about letting things in.”,"If you want to gauge the effect of a planting design, try letting a 5-year-old loose around it. Then watch his body language.","More Plants, More Life, More Pleasure: What Sets the Best Gardens Apart",2023-08-09T09:00:53+0000,article,Real Estate,News,Real Estate and Housing (Residential);Gardens and Gardening;Flowers and Plants
1022,"The birds are breeding and running amok in Pinecrest, Fla. The village will test a novel solution to rein them in: peacock vasectomies.","The prevailing theory about why the peacocks flocked to suburban Pinecrest is that, like many a Floridian, they went hunting for better real estate.",An Overrun Miami Suburb Will Snip Its Peacocks (and Not in the Feathers),2023-08-09T09:00:54+0000,article,U.S.,News,Peacocks and Peahens;Vasectomy;Pincrest (Fla);Miami (Fla);internal-open-access-from-nl
1023,"A deepening slowdown in the world’s second-biggest economy has now raised fears of deflation, which could be crippling for heavily indebted China.","The United States has spent much of the past 18 months struggling to control inflation. China is experiencing the opposite problem: People and businesses are not spending, pushing the economy to the verge of a pernicious condition called deflation.",China’s Economy Faces Yet Another Threat: Falling Prices,2023-08-09T09:00:58+0000,article,Business Day,News,Economic Conditions and Trends;Deflation (Economics);Real Estate and Housing (Residential);China
1024,"If you want to move more, look to your childhood and let things get silly.","Growing up, Kyle Luigs was a shy kid who loved sports. He finished his sophomore year pitching for the University of North Georgia in 2018 and needed somewhere to play during the summer, so he decided to try out for a team called the Savannah Bananas.","For a Better Workout, Think Like a Kid",2023-08-09T09:00:58+0000,article,Well,News,Exercise;Content Type: Service;Children and Childhood;Happiness;Savannah Bananas (Baseball Team)
1025,"As the war in Ukraine disrupts the global grain market, a volatile climate leaves Kansas on track to harvest its smallest wheat crop in decades.","This single field, just 160 acres of Kansas dirt, tells the story of a torturous wheat season.","First Scorched, Then Soaked: Weather Whiplash Confounds Farmers",2023-08-09T09:01:03+0000,article,U.S.,News,Wheat;Weather;Kansas;Grain;Agriculture and Farming;Drought;Global Warming;Rain
1026,"The pair behind the boutique Desert Vintage have made a home in an 1860s adobe-brick bungalow in Tucson, Ariz.","THOUGH SALIMA BOUFELFEL and Roberto Cowan are known in the fashion world as the owners of the influential vintage clothing boutique Desert Vintage, they’re historians at heart. Tucson natives, they met as college students while working at an outpost of the used clothing chain Buffalo Exchange across the street from the University of Arizona. Boufelfel, 36, grew up in a family of artists and academics and developed an affinity for styling while costuming school plays; Cowan, 33, comes from a long line of seamstresses and taught himself to sew around age 13. Both knew early on that they wanted to work with historical fashion so, in 2012, after the owner of a Tucson vintage boutique that Boufelfel frequented put the business up for sale, they took it over, keeping the name and stocking it with pieces not only obscure (Jean Varon and Michael Vollbracht evening gowns; an ’80s jumpsuit from a label called Workers for Freedom) but also rare (Fortuny Delphos dresses, a Victorian-era matador jacket). Eleven years later, their collection of some 5,000 items — spanning Edwardian London to Y2K Tokyo — has drawn a global following of designers and stylists, who turn to Desert Vintage both to inform their work and to fill their personal wardrobes.",Two Vintage Clothing Dealers’ Greatest Find: Their House,2023-08-09T09:01:06+0000,article,T Magazine,News,"Interior Design and Furnishings;Tucson (Ariz);Cowan, Roberto;Desert Vintage (Retailer);Boufelfel, Salima"
1027,"The pianist is following his Grammy win with “World Music Radio,” a concept album that challenges genre borders and carries a message of open-armed inclusivity.","Nothing is simple when it comes to Jon Batiste, the pianist, television personality, New Orleans musical scion and jazz-R&B-classical savant.",Jon Batiste Has Got the Whole Wide Music World in His Hands,2023-08-09T09:01:09+0000,article,Arts,News,"Jazz;Content Type: Personal Profile;Batiste, Jon (1986- );World Music Radio (Album);audio-neutral-informative"
1028,The West Coast rapper is an unsung pioneer of some of the genre’s most central elements.,"When Too Short walks onstage, before he says anything else, he asks: “What’s my favorite word?” And audiences of thousands shout: “Biiiiiitch!”",Too Short’s Long (and Very Raunchy) Life in Rap,2023-08-09T09:01:10+0000,article,Magazine,News,"Too Short (1966- );Oakland (Calif);Rap and Hip-Hop;Indecency, Obscenity and Profanity;E-40;Lil Jon;Wiz Khalifa;Atlanta (Ga)"
1029,"When in the capital for road games, many Mexican League players join the throngs paying their respects at the Basílica de Santa María de Guadalupe.","The moment Isidro Piña hopped out of the taxi, he made a beeline for the woman selling candles on the sidewalk. He asked how much they cost — 25 Mexican pesos each, or $1.50 — and whipped out his wallet. He wanted three: one for himself and one for each of the friends who had accompanied him to the Basílica de Santa María de Guadalupe.","A Baseball Trip to Mexico City. But First, a Pilgrimage.",2023-08-09T09:01:14+0000,article,Sports,News,"Baseball;Churches (Buildings);Historic Buildings and Sites;Christians and Christianity;Basilica de Santa Maria de Guadalupe;Roman Catholic Church;Mary, Mother of Jesus;Mexico City (Mexico);Mexico"
1030,"In response to soaring overdose deaths in state prisons, California started a sprawling addiction program. But keeping people on medication during and after a sentence can be difficult.","In blistering 100-degree heat one recent afternoon at Valley State Prison in California’s Central Valley, inmates crowded around small windows in a prison yard to pick up their daily doses of buprenorphine, an opioid addiction medication.",California Battles Fentanyl With a New Tactic: Treating Addiction in Prison,2023-08-09T09:01:32+0000,article,U.S.,News,Opioids and Opiates;Prisons and Prisoners;Buprenorphine (Drug);Drug Abuse and Traffic;Fentanyl;Ex-Convicts;California;United States Politics and Government;vis-photo
1031,"If being alive right now sometimes feels like standing on a cliff, I want to be with someone who’s not afraid to peer at the frothing tides.","The day that wildfire smoke triggered the fire alarms in our Portland, Ore., apartment, I looked at my then-boyfriend and decided I could marry him. He was packing a go bag in case a fire reached our house and we would have to evacuate. With global warming and drought exacerbating wildfires, more than one out of 10 Oregonians had already been displaced or was at risk of having to evacuate from burns around the state. My partner was preparing for the worst. This made me feel safe.",My Dates Need to Realize I’m Tired of Trying to Be Chill,2023-08-09T09:02:52+0000,article,Opinion,Op-Ed,Global Warming;Dating and Relationships;Portland (Ore)
1032,"Country Garden, China’s last real estate giant to avoid default, has spooked investors after missing key debt payments, rekindling memories of China Evergrande.","Remember China Evergrande, that Chinese real estate behemoth whose mountain of debt sent global markets spiraling in 2021? Its collapse signaled the start of a crisis for China’s housing market, where sales of apartments ground to a halt and developers big and small found themselves unable to pay their bills.","Another Chinese Developer Teeters, Raising Worries About the Economy",2023-08-09T09:11:03+0000,article,Business Day,News,Country Garden;China Evergrande Group;Foreign Investments;Stocks and Bonds;Real Estate and Housing (Residential);Economic Conditions and Trends;China
1033,An encounter with two creatures on her six-acre property in Texas left Peggy Jones with bruises and gashes.,One should never get in the way of a hawk and its prey.,A Woman Was Attacked by a Snake That Fell From the Sky. Then a Hawk Dived In.,2023-08-09T09:30:10+0000,article,U.S.,News,Snakes;Hawks (Birds);Silsbee (Tex);Accidents and Safety
1034,"Hockey romance is a thriving literary subgenre, but some of its fans on TikTok are creating content that blurs the line between fictional players and real-life ones, dividing the community.",The niche world of hockey romance novels is getting mainstream attention after the wife of an N.H.L. player criticized book fans who she said had made comments and videos on social media about her husband that were “predatory and exploiting.”,The Messy Relationship Between Romance Novels and Ice Hockey,2023-08-09T09:30:11+0000,article,Sports,News,"Social Media;Books and Literature;Hockey, Ice;Sexual Harassment;Fans (Persons);Instagram Inc;National Hockey League;Seattle Kraken;TikTok (ByteDance);Wennberg, Alex (1994- )"
1035,"Exclusively from New York Times Audio, our new app.","The New York Times Audio app is home to journalism and storytelling, and provides news, depth and serendipity. If you haven’t already, download it here — available to Times news subscribers on iOS — and sign up for our weekly newsletter.","Today’s Top News: Biden Declares a New National Monument, and More",2023-08-09T09:45:09+0000,article,Podcasts,News,"National Parks, Monuments and Seashores;United States Politics and Government;Opioids and Opiates;New York State;Black Sea;Russian Invasion of Ukraine (2022);Ukraine"
1036,A drone assault on a Danube River port sent shock waves — both the physical and the psychological kind — into villages just across the water that are in NATO territory.,"His thatched-roof shack on the bank of the Danube River just 200 yards from Ukraine has no running water, and getting to it involves waiting for a ferry and a bumpy ride on dirt roads.","After Russian Attack in Ukraine, Broken Glass and Rattled Nerves in Romania",2023-08-09T09:49:30+0000,article,World,News,Russian Invasion of Ukraine (2022);Defense and Military Forces;Ports;North Atlantic Treaty Organization;Danube River;Romania;Ukraine;Russia
1037,"Charting the rise and revolutionary promise of Starlink, the billionaire’s satellite internet company.","Satellites owned by Elon Musk’s Starlink orbit the earth and beam an internet connection to almost anywhere. In 2019, the company sent its first 60 or so satellites into orbit — today, it has some 4,500 circling the planet, with around 1.5 million customers across about 50 countries and territories.",Elon Musk’s Quest to Own the Stars,2023-08-09T10:00:11+0000,article,Podcasts,News,"Satellites;Computers and the Internet;Musk, Elon;Russian Invasion of Ukraine (2022);audio-neutral-informative"
1038,Ballot initiatives appear to be one of the few ways for advocates to expand abortion access in conservative states.,"Once again, abortion access has won a victory at the polls.",A Winning Streak,2023-08-09T10:53:13+0000,article,Briefing,briefing,Abortion;Ohio
1039,"From ruched silk to crisp box pleats, expertly draped dresses and separates make a refined statement this season.",,Fall’s Sinuous New Silhouettes,2023-08-09T11:00:21+0000,article,T Magazine,News,Fashion and Apparel;Shoes and Boots;Hermes International SA;Marni Group;Balenciaga (Fashion Label)
1040,"Russian officials said one person was killed and dozens were injured in the blast. The warehouse is on the grounds of a plant that has produced night vision devices and binoculars, according to local news media.","A powerful explosion ripped through a warehouse on the grounds of a factory that has made optical gear for the Russian military outside Moscow on Wednesday, officials said, killing one person, injuring dozens and sending up an enormous plume of smoke visible for miles.",Explosion Rocks Russian Military Optics Plant Near Moscow,2023-08-09T11:19:57+0000,article,World,News,Russian Invasion of Ukraine (2022);Russia;Ukraine
1041,The investigation the two agents were part of grew into a larger inquiry that netted members of an online pedophile ring in the U.S. and Australia.,"It was among the most traumatic days in the F.B.I.’s history: On Feb. 2, 2021, two agents were killed when a suspect in a child abuse case opened fire on them as they tried to search his Florida apartment.",98 Arrests in Child Abuse Inquiry That Followed Killing of F.B.I. Agents,2023-08-09T11:34:12+0000,article,World,News,"Child Pornography;Child Abuse and Neglect;Sex Crimes;Attacks on Police;Federal Bureau of Investigation;Alfin, Daniel (d 2021);Huber, David L (d 2021);Schwartzenberger, Laura (d 2021);United States;Australia"
1042,Dentons’ decision to quit the country and new investment limits by the Biden administration underscore the growing challenges facing Western companies there.,"The Biden administration is expected to announce new restrictions today on investing in China, its latest effort to prevent Beijing from accessing advanced technologies that could be used by its military.",Lessons From a Law Firm’s Decision to Leave China,2023-08-09T11:49:31+0000,article,Business Day,News,internal-storyline-no;China;International Trade and World Market;Dentons LLP
1043,Parents’ rights? Come on.,"Last week, a law went into effect in Arkansas that allows 14- and 15-year-olds to work without a permit signed by their parents. Titled the “Youth Hiring Act of 2023,” it states that the purpose of removing the permit requirement is to “restore decision-making to parents concerning their children” and “streamline the hiring process for children under 16 years of age.”",The Absurd Republican Argument for Rolling Back Child Labor Laws,2023-08-09T12:00:03+0000,article,Opinion,Op-Ed,"Child Labor;Parenting;Law and Legislation;Sanders, Sarah Huckabee;Reynolds, Kimberly (1959- );Arkansas;Senate;Workplace Hazards and Violations;Republican Party"
1044,"Part black comedy, part paranoid thriller, the 1979 movie returns after four decades in a new 35 mm print at Film Forum.","A madcap riff on the assassination of President John F. Kennedy, “Winter Kills,” adapted by the director William Richert from Richard Condon’s 1974 best seller, is part black comedy, part paranoid thriller and — an evocation of cosmic conspiracy that boasts its own conspiratorial back story — part carnival hall of mirrors.",‘Winter Kills’: All of the Plots Thicken,2023-08-09T12:00:10+0000,article,Movies,News,"Movies;Winter Kills (Movie);Richert, William;Film Forum;Zsigmond, Vilmos (1930-2016);Bauer, Belinda;Bridges, Jeff;Hayden, Sterling;Wallach, Eli"
1045,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",Today’s Wordle Review,2023-08-09T12:22:07+0000,article,Crosswords & Games,News,Crossword Puzzles;Wordle (Puzzle)
1046,"The fashion designer Sandy Liang has brought her twist on nostalgia to buzzy collaborations with companies including Vans, Target and now Baggu.",Sandy Liang has long been attached to bows.,The Big Business of Dressing Like a Little Girl,2023-08-09T12:29:41+0000,article,Style,News,"Liang, Sandy;Content Type: Personal Profile;Fashion and Apparel;Shoes and Boots;Baggu Corp"
1047,A reader is perturbed to have been presented with a tip screen while groggily paying for a cosmetic procedure performed by a doctor.,"I spent a few thousand dollars on cosmetic medical treatments — Botox and fillers — at a spa. The injections were performed by the dermatologist who owns the facility. I am frightened of needles and was nervous about the procedure. Afterward, I was a little out of it — maybe because of my nervousness or the numbing agent. I presented my credit card and was surprised to see a screen asking me to select a tip amount between 15 and 30 percent. I understand why they have this: Some people come to the spa for facials and other treatments performed by aestheticians. So, I selected a 20 percent tip and left. Later, when I felt back to normal, I realized that my tip was several hundred dollars. I have never been asked to tip a doctor before. Should I have been?",Why Did My Dermatologist Ask Me for a Tip?,2023-08-09T13:00:03+0000,article,Style,News,"Customs, Etiquette and Manners;Content Type: Service"
1048,"The choreography on Taylor Swift’s Eras Tour doesn’t ask her to do too much, but she knows how to use her simple moves to her advantage.","Since it’s an understatement to call Taylor Swift’s Eras Tour the dominant pop concert of the year, it isn’t surprising that snippets of the show, captured by fans on their phones, have been flooding social media sites for months. Watch a few of these clips, and it might strike you that the dance moves, in contrast to the designer costumes and visual effects, are rather simple and unoriginal, the sort of thing anyone might be able to pull off.",How to Command a Stage Without Great Dance Moves (Taylor’s Version),2023-08-09T13:00:16+0000,article,Arts,News,"Dancing;Pop and Rock Music;Swift, Taylor"
1049,"A conversation with Billy Witz, who covers college sports for The New York Times.", ,How the Pac-12 Implosion Could Change West Coast Athletics,2023-08-09T13:00:20+0000,article,U.S.,briefing,California
1050,"After four seasons and the making of a superstar, the Disney+ series comes to an end. Its creator and showrunner unpacked the series and its finale.",This interview includes spoilers for the fourth season of “High School Musical: The Musical: The Series.”,The ‘High School Musical’ Series Is Over. Tim Federle Takes a Bow.,2023-08-09T13:00:20+0000,article,Arts,News,"High School Musical: The Musical: The Series (TV Program);Federle, Tim (1980- );Disney Plus"
1051,"The Ohio woman, Ava Misseldine, used the identity of a baby who died in 1979 to obtain fake IDs. She was sentenced to six years in prison.",An Ohio woman and former bakery owner was sentenced to six years in prison and was ordered to pay $1.5 million in restitution for stealing the identity of a dead baby and fraudulently obtaining a pandemic relief loan.,Woman Is Sentenced for Stealing Dead Baby’s Identity and $1.5 Million,2023-08-09T13:28:10+0000,article,U.S.,News,"Coronavirus Aid, Relief, and Economic Security Act (2020);Ohio;Misseldine, Ava;Identity Theft"
1052,"The Republican governor accused Monique H. Worrell, the state attorney in Orlando and a Democrat, of leniency toward violent criminals, a charge her office has denied.","Gov. Ron DeSantis of Florida suspended the top state prosecutor in Orlando on Wednesday, accusing her of incompetence and neglect of duty for what he characterized as lenience against violent criminals. The move was the governor’s latest aggressive use of executive power against local officials of the opposing political party.",DeSantis Suspends Second Elected Prosecutor in Florida,2023-08-09T13:30:08+0000,article,U.S.,News,"DeSantis, Ron;Worrell, Monique H;Florida;Orlando (Fla);Prosecutorial Misconduct;Politics and Government;Mandatory Sentencing;Abortion"
1053,"Justin Trudeau has portrayed himself as a modern husband, father and political figure in his rise to prime minister. How does he redefine himself after the breakup of his 18-year marriage?","In 2005, Justin Trudeau, the son of a legendary Canadian prime minister, and Sophie Grégoire, a well-known television journalist, married inside a stone church in Montreal’s wealthy, French-speaking enclave of Outremont.","WM, 51, Separated, Looks to Rekindle Old Bond — With Voters",2023-08-09T13:30:37+0000,article,World,News,"Weddings and Engagements;Dating and Relationships;Politics and Government;Marriages;University of Ottawa;University of Toronto;Gregoire-Trudeau, Sophie;Trudeau, Justin;Canada"
1054,The abduction came as gang violence has begun cresting in Haiti and an international force may be headed to the Caribbean island nation to address the insecurity.,"Abductors have freed an American nurse working for a humanitarian organization in Haiti and her child, the aid group said Wednesday, after their kidnapping in late July drew international attention to a wave of anarchic violence gripping the capital, Port-au-Prince.",U.S. Nurse and Her Child Released by Kidnappers in Haiti,2023-08-09T14:20:50+0000,article,World,News,Kidnapping and Hostages;Gangs;Politics and Government;El Roi Haiti;Haiti;Port-au-Prince (Haiti)
1055,"Survivors said that 41 people, shunted by traffickers onto a small makeshift iron vessel, had drowned after it capsized en route from Tunisia to Italy.","Dozens of migrants died after their boat capsized in the Strait of Sicily, with just a handful rescued, survivors reported on Wednesday, as yet another perilous attempt to cross the Mediterranean in a rickety, unsuitable vessel ended in disaster.",Dozens of Migrants Die After Boat Sinks in Strait of Sicily,2023-08-09T14:45:24+0000,article,World,News,Drownings;International Organization for Migration;United Nations;Italy;Illegal Immigration;Sicily (Italy);Tunisia;Human Trafficking
1056,The former prime minister of Pakistan was jailed after being found guilty in a corruption case. The legal fight will determine his political future ahead of elections later this year.,"The legal team for the former prime minister of Pakistan, Imran Khan, appealed his three-year prison sentence on Wednesday, kicking off a high-stakes and hotly contested legal fight that will determine Mr. Khan’s future and the country’s political climate as it heads into general elections later this year.","Imran Khan Appeals Prison Sentence, Kicking Off High-Stakes Legal Battle",2023-08-09T14:47:56+0000,article,World,News,"Politics and Government;Decisions and Verdicts;Prisons and Prisoners;Political Prisoners;Ethics and Official Misconduct;Corruption (Institutional);Khan, Imran;Sharif, Nawaz;Sharif, Shahbaz;Abbasi, Shahid Khaqan;Islamabad (Pakistan);Pakistan"
1057,Genevieve Ko’s new recipe adds lemon zest to a snappy shortbread crust for even more lemony brightness and flavor.,"Lemon bars are a Clark family favorite. My mother made them for every bake sale, holiday party and potluck, following the recipe for Lucy’s lemon squares from the “Peanuts” cookbook. Once, she baked a batch for a school function and put them in the back of the kitchen counter for safekeeping. Later, when she saw that half of them had vanished, she started to scold my sister and me until, in a scene fit for a “Peanuts” strip, the dog strolled by with a snout thickly dusted with powdered sugar. Everyone loves a lemon bar.",Everyone Loves a Lemon Bar,2023-08-09T15:00:03+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
1058,"Last year, the Biden administration provided a new path to make it easier to discharge student loans in bankruptcy. The results appear promising, but success has been limited.","Alista Lineburg is not a lawyer, but she assumed the role when she couldn’t find one to help her discharge $146,000 of federal student debt in bankruptcy. The process requires a separate lawsuit against the government, something that many lawyers refuse to take on given the time, expense and difficulty of winning.",Discharging Student Debt in Bankruptcy Is Supposed to Be Easier Than Before,2023-08-09T15:00:19+0000,article,Your Money,News,Student Loans;Personal Bankruptcies;Law and Legislation;United States Politics and Government;Education Department (US)
1059,"The victims were on an organized trip for people with mental disabilities in Wintzenheim, near the borders of Germany and Switzerland.","A blaze ripped through a vacation rental where 28 travelers were staying in a small idyllic commune in northeastern France on Wednesday morning, killing 11 people, French officials said. ",Vacation Home Blaze in France Kills 11,2023-08-09T15:07:56+0000,article,World,News,"Fires and Firefighters;Disabilities;Deaths (Fatalities);Second Homes and Non-Primary Residences;Travel and Vacations;Rescues;Borne, Elisabeth;Macron, Emmanuel (1977- );France"
1060,"In addition to their views on abortion, many who cast ballots in Ohio’s referendum on Tuesday said they felt the measure’s backers weren’t being honest about its purpose.","A little after 2 p.m. on Tuesday, David Chrzanowski, 31, walked into Knox Presbyterian Church in Cincinnati, pushing his baby daughter in a stroller. He was there to vote on Issue 1, a measure meant to raise the vote threshold needed to approve a state constitutional amendment from a simple majority, as most states require, to 60 percent.",Why Ohio Voters Said No to the Ballot Measure,2023-08-09T15:14:49+0000,article,U.S.,News,Abortion;Politics and Government;Constitutions;Ohio;Conservatism (US Politics)
